Ground_truth Keywords,Extracted Keywords,Precision,Recall,F1-score,n_gt_keywords,n_extraced_leywords
"['quality image metrics', 'synthetic images', 'perceptual color differences', 'image rendering', 'color images', 'perceptually based metrics', 'visual quality', 'digital simulations', 'llab color space', 'cielab1976 color space', 'pixel by pixel metric', 'local distance map', 'global value', 'recursive subdivision', 'adaptative distance map']","['synthetic images', 'perceptual color differences', 'the improvement', 'image rendering processes', 'quantitative comparisons', 'synthetic color images', 'it', 'perceptually based metrics', 'which', 'the visual quality', 'digital simulations', 'response', 'this need', 'this paper', 'a new methodology', 'the determination', 'an objective image quality metric', 'an answer', 'this problem', 'three metrics', 'This methodology', 'the LLAB color space', 'perception', 'color', 'complex images', 'the CIELab1976 color space', 'The first metric', 'a pixel', 'pixel metric', 'which', 'a local distance map', 'two images', 'The second metric associates', 'a pair', 'images', 'a global value', 'the third metric', 'a recursive subdivision', 'the images', 'an adaptative distance map', 'the first method']",0.0975609756097561,0.26666666666666666,0.14285714285714285,15,41
"['color plane interpolation', 'alternating projections', 'digital cameras', 'demosaicing', 'color filter arrays', 'color artifacts']","['Color plane interpolation', 'projections', 'Most commercial digital cameras', 'color filter arrays', 'blue colors', 'a specific pattern', 'the location', 'each pixel', 'only one color sample', 'the values', 'the other colors', 'neighboring samples', 'This color plane interpolation', 'it', 'the important tasks', 'a digital camera pipeline', 'demosaicing', 'images', 'highly visible color artifacts', 'this paper', 'we', 'a new demosaicing technique', 'that', 'inter-channel correlation', 'an alternating-projections scheme', 'We', 'this technique', 'the-art', 'it', 'all', 'them', 'terms', 'mean square error']",0.06060606060606061,0.3333333333333333,0.10256410256410256,6,33
"['weak sinusoidal signals', 'mammalian auditory system', 'peripheral auditory system', 'quiescent firing rate', 'spiral ganglion neuron']","['optimality', 'auditory information processing', 'We', 'limits', 'the detection', 'estimation', 'weak sinusoidal signals', 'the primary part', 'the mammalian auditory system', 'a stochastic Fitzhugh-Nagumo model', 'an action-recovery model', 'synaptic depression', 'Our overall model', 'the chain', 'a hair cell', 'a point', 'the synaptic connection', 'a cell', 'the cochlear nucleus', 'The information processing performance', 'the system', 'so-called phi - divergences', 'statistics', 'that', '` dissimilarity', 'probability measures', 'a number', 'fundamental limits', 'statistics', 'information theory', 'We', 'a set', 'parameters', 'that', 'several important phi - divergences', 'this set', 'a constant quiescent firing rate', 'the spiral ganglion neuron', 'The optimal value', 'the QFR', 'the amplitude', 'the signal', 'small amplitudes', 'optimal processing', 'several standard IT criteria', 'this model', 'the parameters', 'values', 'that', 'the same QFR', 'This', 'a new explanation', 'the QFR', 'new insight', 'the role', 'several other parameters', 'the peripheral auditory system']",0.017543859649122806,0.2,0.03225806451612903,5,57
"['controllability', 'shells', 'minimal time', 'thin cups', 'fourier method']","['Exact controllability', 'shells', 'minimal time', 'We', 'an exact controllability result', 'thin cups', 'the Fourier method', 'recent improvements', 'Ingham -LRB-', '1936 -RRB- type theorems']",0.3,0.6,0.4,5,10
"['neural network architectures', 'postintegration lateral inhibition', 'competition', 'preintegration lateral inhibition', 'neural network', 'unsupervised learning']","['Preintegration lateral inhibition', 'A large and influential class', 'neural network architectures', 'postintegration lateral inhibition', 'a mechanism', 'competition', 'We', 'these algorithms', 'they', 'appropriate perceptual representations', 'certain circumstances', 'An alternative neural network architecture', 'which', 'nodes', 'the right', 'inputs', 'the right', 'outputs', 'This form', 'competition', 'preintegration lateral inhibition', 'appropriate coding properties', 'such representations', 'this architecture', 'both neuroanatomical and neuropsychological data', 'We', 'preintegration lateral inhibition', 'computational advantages', 'conventional neural network architectures']",0.13793103448275862,0.6666666666666666,0.2285714285714286,6,29
"['option pricing', 'stochastic calculus', 'stocks', 'bonds', 'nongaussian fluctuations', 'natural martingale', 'truncated levy distributions']","['Option pricing', 'path', 'non-Gaussian fluctuations', 'truncated Levy distributions', 'a path integral formalism', 'non-Gaussian price fluctuations', 'we', 'a simple stochastic calculus', 'a natural martingale', 'option pricing', 'the wealth balance', 'options', 'stocks', 'bonds', 'The resulting formula', 'truncated Levy distributions']",0.1875,0.42857142857142855,0.26086956521739124,7,16
"['computational color constancy algorithms', 'synthesized data', 'gray world methods', 'retinex method', 'neural net method', 'color by correlation method', 'chromaticity', 'scene illuminant', 'algorithm performance', 'reflectance spectra', 'specularities', 'clipping']","['A comparison', 'computational color constancy', 'I', 'Methodology', 'experiments', 'synthesized data', 'We', 'a context', 'computational color constancy', 'our approach', 'the implementation', 'a number', 'the leading algorithms', 'the results', 'three experiments', 'synthesized data', 'Experiments', 'synthesized data', 'the ground truth', ', possible confounds', 'camera characterization', 'processing', 'various factors', 'color constancy', 'they', 'The algorithms', 'close study', 'two gray world methods', 'a limiting case', 'a version', 'the Retinex method', 'a number', 'variants', ""Forsyth 's -LRB- 1990 -RRB- gamut-mapping method"", ""Cardei et al. 's -LRB- 2000 -RRB- neural net method"", ""Finlayson et al. 's color"", 'correlation method', 'Finlayson et al', 'Hubel', 'Finlayson', 'We', 'the ability', 'these algorithms', 'estimates', 'three different color constancy quantities', 'the chromaticity', 'the overall magnitude', 'a corrected , illumination invariant , image', 'We', 'algorithm performance', 'a function', 'the number', 'surfaces', 'scenes', 'reflectance spectra', 'the relative effect', 'the algorithms', 'added specularities', 'the effect', 'subsequent clipping', 'the data', 'All data', 'line', 'http://www.cs.sfu.ca/~color/data', 'implementations', 'the algorithms', '-LRB-', 'http://www.cs.sfu.ca/~color/code -RRB-']",0.04411764705882353,0.25,0.075,12,68
"['restaurant web sites', 'electronic commerce', 'internet presence', 'food service companies', 'revenues', 'profitability']","['restaurant Web sites', 'that', 'A number', 'global companies', 'electronic commerce', 'a means', 'transaction related expenditures', 'current and potential customers', 'revenues', 'profitability', 'a restaurant', 'an Internet presence', 'what aspects', 'the business', 'Food service companies', 'that', 'the web', 'assorted web-based technologies', 'a powerful marketing tool', 'unparalleled strength', 'it', 'a set', 'criteria', 'which', 'website effectiveness', 'practitioners', 'additional resources', 'website development', 'the effectiveness', 'e-marketing investment', 'Care', 'the quality', 'the site', 'high standards', 'evolving technology', 'a coherent website strategy', 'an effective website design', 'an effective web presence']",0.07894736842105263,0.5,0.13636363636363635,6,38
"['nonlinear time series', 'exchange rates', 'us dollar', 'foreign currencies', 'euro zone', 'stationarity', 'recurrence quantification analysis', 'recurrence plots', 'european monetary system', 'japanese yen', 'canadian dollar', 'british pound', 'historical events']","['Application', 'nonlinear time series analysis techniques', 'high-frequency currency exchange data', 'this work', 'we', 'nonlinear time series analysis', 'high-frequency currency exchange data', 'The time series', 'the exchange rates', 'the US Dollar', '18 other foreign currencies', 'the Euro zone', 'Our goal', 'their dynamical behaviours', 'some way', 'The nonexistence', 'stationarity', 'the application', 'recurrence quantification analysis', 'a tool', 'this analysis', 'the definition', 'several parameters', 'that', 'the quantification', 'recurrence plots', 'The method', 'the European Monetary System currency exchanges', 'The results', 'the high correlation', 'the currencies', 'that', 'part', 'the Euro', 'a strong correlation', 'the Japanese Yen', 'the Canadian Dollar', 'the British Pound', 'Singularities', 'the series', 'account historical events', 'the Euro zone']",0.07142857142857142,0.23076923076923078,0.10909090909090909,13,42
"['chemotaxis', 'nonmonotonic dependence', 'coupling constants', 'herding behaviour', 'pedestrian dynamics']","['evacuation processes', 'a bionics-inspired cellular automaton model', 'pedestrian dynamics', 'We', 'simulations', 'evacuation processes', 'a recently introduced cellular automaton model', 'pedestrian dynamics', 'This model', 'a bionics approach', 'the interaction', 'the pedestrians', 'ideas', 'chemotaxis', 'we', 'a rather simple situation', 'namely the evacuation', 'a large room', 'one or two doors', 'It', 'the variation', 'the model parameters', 'different types', 'behaviour', 'panic', 'We', 'a non-monotonic dependence', 'the evacuation times', 'the coupling constants', 'These times', 'the strength', 'the herding behaviour', 'minimal evacuation times', 'some intermediate values', 'the couplings', 'i.e. , a proper combination', 'herding', 'use', 'knowledge', 'the shortest way', 'the exit']",0.04878048780487805,0.4,0.08695652173913045,5,41
"['power electronics', 'simulation challenges', 'simulation technologies']","['Power electronics spark', 'new simulation challenges', 'This article', 'some', 'the changes', 'that', 'place', 'power systems', 'some', 'the inherent requirements', 'simulation technologies', 'order', 'this rapidly changing environment', 'The authors', 'energy utilities', 'the appropriate tools', 'they', 'engineers', 'who', 'a great insight', 'system dynamics']",0.047619047619047616,0.3333333333333333,0.08333333333333333,3,21
"['programmers', 'worms', 'trojan horses']","['We', 'all', 'the need', 'we', ', anti-virus software', 'The good news', 'AV software', 'it', 'AV software', 'Trojan Horses', 'similar intrusion attempts', 'it', ""McAfee 's VirusScan"", 'example', 'it', 'viruses', 'worms', 'Trojan Horses', 'itself', 'a firewall', 'data packets', 'control access', 'Internet resources', 'rule sets', 'specific applications', 'hackers', 'so much software', 'we', 'it', 'little thought', 'it', 'its job', 'the scenes', 'an army', 'top notch programmers', 'the baddies', 'who', 'the last count', 'some 60,000 viruses']",0.02564102564102564,0.3333333333333333,0.047619047619047616,3,39
"['web based relationship marketing', 'hotel industry', 'world wide web marketing', 'hotel web sites', 'multimedia', 'web content survey', 'global electronic market']","['developments', 'Web based relationship marketing', 'the hotel industry', 'This paper', 'a content analysis study', 'the application', 'World Wide Web marketing', 'the hotel industry', 'a lack', 'historical perspective', 'industry related Web marketing applications', 'this paper attempts', 'this', 'a two-year follow-up case study', 'the changing use', 'the Web', 'different types', 'relationships', 'the aims', 'key changes', 'the way', 'hotels', 'the Web', 'evidence', 'the adoption', '-LRB- RM -RRB- model', 'a strategy', 'the development', 'hotel Web sites', 'the use', 'new technologies', 'the use', 'multimedia', 'hotel Web sites', 'The development', 'strategic exploitation', 'the Internet', 'the basis', 'marketing', 'the evidence', 'a Web content survey', 'this study', 'the way', 'relationships', 'the hotel industry', 'its use', 'the Web', 'a marketing tool', 'The authors', 'evidence', 'means', 'a descriptive study', 'the way', 'hotels', 'relationships', 'their Web presence', 'multimedia information', 'communication', 'addition', 'a strategic framework', 'the means', 'the mechanism', 'orientation', 'Web based marketing', 'hotels', 'The study', 'a model', 'Gilbert -LRB-', 'a means', 'a measurement instrument', 'a content analysis', 'the current approach', 'hotels', 'the development', 'Web sites', 'The results', 'hotels', 'the new uses', 'Web technology', 'hotel products', 'the global electronic market', 'new and sophisticated ways']",0.012195121951219513,0.14285714285714285,0.02247191011235955,7,82
"['graphic approach', 'observer decomposition', 'sparse system models', 'measurement models', 'independent subsets', 'online computation load', 'detectable subsystems']","['A simple graphic approach', 'observer decomposition', 'the proposition', 'the roles', 'inputs', 'outputs', 'a physical system', 'those', 'the corresponding output-injection observer', 'a systematic procedure', 'this work', 'a set', 'sparse system models', 'measurement models', 'a number', 'independent subsets', 'the help', 'a visual aid', 'Several smaller sub', '-', 'observers', 'the original one', 'The size', 'each sub', '-', 'observer', 'one or more appended states', 'These techniques', 'line', 'the output-injection observers', 'detectable sub', '-', 'systems']",0.12121212121212122,0.5714285714285714,0.2,7,33
"['associationist neural network', 'learns', 'abstract rules', 'neural network', 'symbolic knowledge']","['the emergence', 'rules', 'neural networks', 'A simple associationist neural network', 'abstract rules', '-LRB-', 'i.e. , grammars -RRB-', 'sequences', 'arbitrary input symbols', 'abstract representations', 'that', 'unseen symbol sets', 'unseen but similar grammars', 'The neural network', 'the ability', 'grammatical knowledge', 'both new symbol vocabularies', 'new grammars', 'Analysis', 'the network', 'generalized abstract structures', 'the input', 'the input strings', 'These representations', 'the state variable', 'the finite-state machines', 'that', 'the neural network', 'Generalization', 'new symbol sets', 'grammars', 'the spatial nature', 'the internal representations', 'the network', 'new symbol sets', 'symbol sets', 'that', 'the hidden unit space', 'the network', 'The results', 'the arguments', 'weight adaptation', 'each exemplar presentation', '-LRB-', 'the long term potentiation', 'the mammalian nervous system', 'principle extract symbolic knowledge', 'positive examples', 'prevailing human linguistic theory', 'evolutionary psychology']",0.02,0.2,0.03636363636363636,5,50
"['contour tracking', 'nonparameterized object contours', 'edge indicator function', 'topographical distance', 'watershed segmentation', 'minimization', 'background clutter', 'object motion', 'video', 'inverted distance transform', 'edge map']","['nonparameterized object contours', 'video', 'We', 'a new method', 'contour tracking', 'video', 'The inverted distance transform', 'the edge map', 'an edge indicator function', 'contour detection', 'the concept', 'topographical distance', 'the watershed segmentation', 'a minimization', 'This new viewpoint', 'a way', 'the results', 'the watershed algorithm', 'different surfaces', 'our algorithm', 'the contour', 'a combination', 'the current edge map', 'the contour', 'the tracking result', 'the previous frame', 'We', 'the problem', 'background clutter', 'the object motion', 'account', 'The compensation', 'object motion', 'spurious edges', 'background', 'The experimental results', 'the expected advantages', 'the proposed method', 'the existing approaches']",0.15384615384615385,0.5454545454545454,0.24000000000000002,11,39
"['daily realized futures volatility', 'singular spectrum analysis', 'ssa', 'logarithmic standard deviations', 'return series', 'intraday transaction data', 'market trend', 'market periodicities', 'risk management', 'options pricing', 'financial practitioners']","['Modeling', 'futures volatility', 'singular spectrum analysis', 'singular spectrum analysis', 'we', 'the realized volatility', 'logarithmic standard deviations', 'two important futures return series', 'The realized volatility', 'logarithmic standard deviations', 'the methodology', 'Andersen et al', '-LSB-', 'J. Am', 'Stat', '96 -LRB-', '2001 -RRB-', 'intra-day transaction data', 'We', 'SSA', 'the volatility series', 'both the market trend', '-LRB-', 'about 34-38 %', 'the total variance', 'the series', 'underlying market periodicities', 'Reliable identification', 'any periodicities', 'options pricing', 'risk management', 'we', 'SSA', 'a useful addition', ""the financial practitioners ' toolbox""]",0.11428571428571428,0.36363636363636365,0.17391304347826086,11,35
"['risk management framework', 'commercial security standards']","['Managing system risk Companies', 'assurance', 'their systems', 'commercial security standards', 'Senior business managers', 'the security', 'their corporate systems', 'the implications', 'the event', 'a failure', 'Businesses', 'unquantified security risks', 'they', 'a formal risk management framework', 'place', 'risks', 'Failure', 'risks', 'a business', 'serious financial impacts', 'commercial embarrassment', 'fines', 'sanctions', 'regulators', 'This', 'both a key responsibility', 'opportunity', 'Management Services Practitioners']",0.03571428571428571,0.5,0.06666666666666667,2,28
"['computational color constancy algorithms', 'images', 'image data', 'illumination conditions', 'gray world methods', 'retinex method', 'neural net method', 'color by correlation method', 'preprocessing strategies', 'synthesized data', 'input data statistics', 'chromaticity', 'scene illuminant', 'pixel intensity']","['A comparison', 'computational color constancy', 'Algorithms', 'Experiments', 'image data', 'pt', 'I', ', p.972-84 -LRB-', 'We', 'a number', 'the leading computational color constancy', 'a comprehensive set', 'images', 'These', '33 different scenes', '11 different sources', 'common illumination conditions', 'The algorithms', 'two gray world methods', 'a version', 'the Retinex method', 'several variants', ""Forsyth 's -LRB- 1990 -RRB- gamut-mapping method"", ""Cardei et al. 's -LRB- 2000 -RRB- neural net method"", ""Finlayson et al. 's color"", 'correlation method', 'Finlayson et al', 'We', 'a number', 'issues', 'color constancy ideas', 'image data', 'depth', 'the effect', 'different preprocessing strategies', 'We', 'the performance', 'the algorithms', 'image data', 'their performance', 'synthesized data', 'All data', 'this study', 'http://www.cs.sfu.ca/~color/data', 'implementations', 'the algorithms', 'Experiments', 'this paper', '-RRB-', 'the methods', 'which', 'the use', 'the input data statistics', 'specifically color', 'correlation', 'the neural net algorithm', 'the chromaticity', 'the scene', 'we', 'comparable performance', 'real images', 'pixel intensity', 'the details', 'image chromaticity statistics', 'the three-dimensional -LRB- 3-D -RRB- gamut-mapping algorithms', 'the best performance']",0.06060606060606061,0.2857142857142857,0.1,14,66
"['affine invariants', 'convex polygons', 'image registration', 'object recognition']","['convex polygons', 'this correspondence', 'we', 'the affine invariants', 'image registration and object recognition', 'Yang', 'Cohen -LRB-', 'ibid', '.', 'p.934', ', July', '-RRB-', 'We', 'an independent and complete set', 'the invariants', 'The use', 'this new set', 'a significant reduction', 'the computing complexity', 'the discrimination power']",0.05,0.25,0.08333333333333334,4,20
['chebyshev metric'],"['Search', 'efficient solutions', 'multi-criterion problems', 'target-level method', 'The target-level method', 'continuous multi-criterion maximization problems', 'the first step', 'the decision-maker', 'a target-level point', '-LRB-', 'the desired criterion values', 'the set', 'vector evaluations', 'we', 'points', 'that', 'the target point', 'the Chebyshev metric', 'The vector evaluations', 'this way', 'the efficient evaluations', 'the second step', 'the sum', 'the criteria', 'the set', 'step', 'We', 'the relationship', 'the evaluations', 'decisions', 'the proposed procedure', 'the one hand', 'the efficient -LRB- weakly efficient -RRB- evaluations', 'decisions', 'the other hand', 'the Edgeworth-Pareto hull', 'the set', 'vector evaluations', 'the set', 'efficient vector evaluations', 'the proposed method']",0.0,0.0,0,1,41
"['3d mapping system', 'highly irregular shaped objects', 'semiconductor manufacturing', 'robotic system', 'polycrystalline silicon nuggets', 'fragile fused silica crucible', 'sampling frequency', 'packing algorithm', 'commercial manufacturing processes', 'dual optical 3d surface mapping system', 'active laser triangulation']","['Design', 'implementation', 'a 3-D mapping system', 'highly irregular shaped objects', 'application', 'The basic technology', 'a robotic system', 'the packing', 'polycrystalline silicon nuggets', 'fragile fused silica crucible', 'Czochralski -LRB-', '-RRB- semiconductor wafer production', 'The highly irregular shapes', 'the nuggets', 'the packing constraints', 'this', 'It', 'the delicate manipulation', 'packing', 'highly irregular polycrystalline silicon nuggets', 'a fragile fused silica crucible', 'this application', 'a dual optical 3-D surface mapping system', 'that', 'active laser triangulation', 'One part', 'the system', 'the geometry profile', 'a nugget', 'the nuggets', 'the crucible', 'A resolution', '1 mm', '15-KHz sampling frequency', 'Data', 'the system', 'the packing algorithm', 'which', 'optimal nugget placement', 'The key contribution', 'the design', 'implementation', 'an efficient and robust 3-D imaging system', 'highly irregular shaped objects', 'conventional components', 'context', 'real commercial manufacturing processes']",0.0851063829787234,0.36363636363636365,0.13793103448275862,11,47
"['binocular model', 'occluding images', 'images', 'short baseline binocular image pairs', 'spatial shift', 'binocular parallax', 'phasors', 'foreground', 'background', 'inverse fourier transform', 'binocular image pair', 'translucent objects', 'occluding objects']","['Binocular model', 'figure-ground segmentation', 'translucent and occluding images', 'A Fourier-based solution', 'the problem', 'figure-ground segmentation', 'short baseline binocular image pairs', 'Each image', 'an additive composite', 'two component images', 'that', 'a spatial shift', 'the binocular parallax', 'The segmentation', 'each Fourier component', 'the resultant additive images', 'its two constituent phasors', 'each', 'its appropriate object-specific spectrum', 'the foreground', 'background', 'the inverse Fourier transform', 'It', 'the foreground and background shifts', 'the differences', 'the magnitudes', 'phases', 'the Fourier transform', 'the binocular image pair', 'the model', 'translucent objects', 'it', 'occluding objects']",0.12121212121212122,0.3076923076923077,0.17391304347826086,13,33
"['interactive image editing operations', 'multiple images', 'physical 3d scene', 'modified scene', 'camera viewpoint', 'image painting', 'scissoring', 'morphing', 'plenoptic function', 'volumetric decomposition technique', 'plenoptic image editing']","['Plenoptic image', 'This paper', 'a new class', 'interactive image', 'operations', 'consistency', 'multiple images', 'a physical 3D scene', 'The distinguishing feature', 'these operations', 'edits', 'any one image', 'all other images', 'the -LRB- unknown -RRB- 3D scene', 'itself', 'The modified scene', 'any other camera viewpoint', 'different scene illuminations', 'The approach', 'a power-assist', 'that', 'a user', 'many images', 'a means', 'image-based scene representations', 'a set', 'photographs', 'The approach', 'operations', 'image painting', 'scissoring', 'they', ""a scene 's plenoptic function"", 'a physically-consistent way', 'scene appearance', 'all viewpoints', 'A key element', 'these operations', 'a new volumetric decomposition technique', ""an scene 's plenoptic function"", 'an incomplete set', 'camera viewpoints']",0.07142857142857142,0.2727272727272727,0.11320754716981131,11,42
['classroom'],"['Who', 'A Millionaire', 'The classroom edition', 'This paper', 'a version', 'the internationally popular television game show', 'Who', 'A Millionaire', 'that', 'use', 'the classroom', 'Microsoft PowerPoint', '-LRB-', 'A suggested framework', 'its classroom use', 'instructions', 'the classroom version', 'Who', 'A Millionaire', 'R -RRB-', 'sample feedback', 'students', 'who', 'the classroom version', 'Who', 'A Millionaire', '-LRB-', 'R -RRB-']",0.0,0.0,0,1,28
"['diffraction limit', 'circular mask', 'periodic rectangular apertures array', 'pinhole cameras', 'coded imaging systems', 'optical information processing', 'high resolution', 'infinite depth of focus', 'broad frequency spectra', 'visible light', 'gamma rays', 'periodic apertures', 'mask', 'single aperture', 'periodic rectangular apertures', 'convolution', 'arbitrarily shaped apertures']","['Diffraction limit', 'a circular mask', 'a periodic rectangular apertures array', 'A mask', 'periodic apertures', 'system', 'a leading role', 'modern technology', 'uses', 'pinhole cameras', 'coded imaging systems', 'optical information processing', 'its high resolution', 'its infinite depth', 'focus', 'its usefulness', 'a broad frequency spectra', 'visible light', 'X', '-', 'rays and gamma rays', 'the masks', 'periodic apertures', 'the literature', 'far-field diffraction', 'they', 'the shift', 'apertures', 'the mask', 'consideration', 'the derivation', 'the far-field diffraction', 'a single aperture', 'a mask', 'periodic apertures', 'The far-field diffraction formula', 'a multiaperture mask', 'the past', 'the analysis', 'some practical guidance', 'mask design', 'We', 'a circular mask', 'periodic rectangular apertures', 'an easier way', 'it', 'the near-field diffraction intensity', 'a circular aperture', 'means', ""Lommel 's function"", 'the convolution', 'the circular mask diffraction', 'periodic rectangular apertures', 'we', 'a simple mathematical tool', 'the mask properties', 'the intensity distribution', 'blurring aberration', 'the criterion', 'the far - or near-field diffraction', 'This concept', 'different types', 'masks', 'the arbitrarily shaped apertures']",0.09375,0.35294117647058826,0.14814814814814814,17,64
"['simlib', 'teach simulation']","['An object-oriented version', 'SIMLIB', 'a simple simulation package', 'This paper', 'an object-oriented version', 'SIMLIB', 'an easy-to-understand discrete-event simulation package', 'The object-oriented version', 'the original procedural language versions', 'SIMLIB', 'it', 'simulation', 'an object point', 'view', 'A single-server queue simulation', 'the object-oriented SIMLIB']",0.0,0.0,0,2,16
"['optical recognition', 'scale invariance', 'classical convergent correlator', 'deformed fringe patterns', 'fourier transform profilometry technique', 'mellin radial harmonic decomposition', 'logarithmic radial harmonic filter', 'invariant', 'scale factors']","['Optical recognition', 'three-dimensional objects', 'scale invariance', 'a classical convergent correlator', 'We', 'a real-time method', '3-D -RRB-', 'scale invariance', 'The 3-D information', 'the objects', 'deformed fringe patterns', 'profilometry technique', 'a classical convergent correlator', 'The scale invariance property', 'two different approaches', 'the Mellin radial harmonic decomposition', 'the logarithmic radial harmonic filter', 'the method', 'changes', 'the scale', 'the 3-D target', 'a defined interval', 'scale factors', 'Experimental results', 'the utility', 'the proposed method']",0.11538461538461539,0.3333333333333333,0.17142857142857146,9,26
"['dynamic programming', 'flip analysis', 'operations research', 'managerial decision making', 'solitaire board game', 'craft woodworkers']","['a better game', 'dynamic programming', 'a Flip analysis Flip', 'a solitaire board game', 'craft woodworkers', 'We', 'Flip', 'modifications', 'the rules', 'the game', 'addition', 'an interesting application', 'dynamic programming', 'this case', 'the use', 'operations research', 'managerial decision']",0.17647058823529413,0.5,0.2608695652173913,6,17
"['full 3d surface', 'single static camera', 'linear intensity subspaces', 'geotensity constraint', '3d lambertian surface structure', 'single point light source', 'arbitrary number point light sources', 'automatic surface reconstruction', 'point light source']","['motion', 'lighting', '3D surface reconstruction', 'This paper', 'the full 3D surface', 'an object', 'motion', 'a single static camera', 'the two paradigms', 'motion and linear intensity subspaces', 'we', 'the geotensity constraint', 'that', 'the relationship', 'four or more images', 'a moving object', 'We', 'it', 'theory', '3D Lambertian surface structure', 'the case', 'a single point light source', 'a solution', 'an arbitrary number point light sources', 'The surface', 'We', 'an example', 'automatic surface reconstruction', 'a face', 'a point light source', 'arbitrary unknown object motion', 'a single fixed camera']",0.03125,0.1111111111111111,0.04878048780487805,9,32
"['optical correlation', 'centroid detection', 'centroids', 'multiple objects', 'input scene', 'single intensity filter', 'position', 'orientation', 'scale', 'spatial light modulators', 'optical correlator']","['Centroid detection', 'optical correlation', 'We', 'three correlation-based methods', 'the centroids', 'multiple objects', 'an input scene', 'The first method', 'the modulus', 'the moment function', 'the second method', 'the moment function', 'the third method', 'a single intensity filter', 'These methods', 'the position', 'orientation', 'scale', 'the object', 'good noise-smoothing performance', 'We', 'spatial light modulators', 'SLMs -RRB-', 'the input', 'the image', 'information', 'the purpose', 'these approaches', 'We', 'results', 'simulations', 'different approaches', 'comparisons', 'optical-correlation - and digital-moment-based methods', 'Experimental results', 'an optical correlator', 'SLMs', 'the centroid detection']",0.13157894736842105,0.45454545454545453,0.2040816326530612,11,38
"['image bit plane coding', 'block truncation coding', 'image compression technique', 'bit rate', 'performance', 'compression ratio', 'bit plane overhead', 'decoded quality', 'absolute moment btc', 'ambtc', 'quantization values']","['Block truncation', 'BTC -RRB-', 'a successful image compression technique', 'its simple and fast computational burden', 'The bit rate', '2.0 bits', 'pixel', 'whose performance', 'terms', 'compression ratio', 'other compression schemes', '-LRB- DCT -RRB-', 'vector quantization', '-LRB-', 'WTC -RRB-', 'Two kinds', 'overheads', 'BTC coding', 'bit plane and quantization values', 'A new technique', 'the bit plane', 'Conventional bit plane overhead', '1.0 bits', 'pixel', 'we', 'it', '0.734 bits', 'pixel', 'the same decoded quality', 'absolute moment', ""the `` Lena '' image"", 'other published bit plane coding strategies', 'the proposed method', 'all', 'the existing methods']",0.02857142857142857,0.09090909090909091,0.043478260869565216,11,35
"['incoherent correlator', 'symbolic substitution', 'reference digits', 'intermediate carry', 'sum digits', 'minterms', 'system complexity', 'addition operation', 'operand length']","['One-step digit-set-restricted modified signed-digit adder', 'an incoherent correlator', 'a shared content-addressable memory', 'An efficient one-step digit-set-restricted modified signed-digit', 'MSD -RRB- adder', 'symbolic substitution', 'this technique', 'propagation', 'reference digits', 'the intermediate carry and sum digits', 'The proposed technique', 'significantly fewer minterms', 'system complexity', 'the reported one-step MSD addition techniques', 'An incoherent correlator', 'an optoelectronic shared content-addressable memory processor', 'the addition operation', 'this technique', 'only one set', 'minterms', 'the operand length']",0.19047619047619047,0.4444444444444444,0.26666666666666666,9,21
"['inherent scale selection', 'noise level', 'optimal sampling', 'experiments', 'neural net classifier', 'paramagnetic tracer', 'quality measures', 'labelled images']","['Scale-invariant segmentation', 'dynamic contrast-enhanced perfusion MR images', 'inherent scale selection Selection', 'the best set', 'scales', 'signal-driven approaches', 'pixel-based image segmentation', 'different possibly conflicting criteria', 'order', 'the best trade-off', 'uncertainty -LRB- variance -RRB-', 'location accuracy', 'The optimal set', 'scales', 'several factors', 'the noise level', 'the image material', 'the prior distribution', 'the different types', 'segments', 'the class-conditional distributions', 'each type', 'segment', 'the actual size', 'the -LRB- connected -RRB- segments', 'We', 'experiments', 'the possibility', 'the overall and class-conditional error rates', 'criteria', 'the optimal sampling', 'the linear and morphological scale spaces', 'It', 'the overall error rate', 'the prior class distribution', 'the image material', 'account', 'a uniform -LRB-', 'prior distribution', 'constant class-conditional error rates', 'we', 'a uniform prior class distribution', 'an uncommitted , scale-invariant segmentation approach', 'Experiments', 'a neural net classifier', 'segmentation', 'dynamic magnetic resonance', 'MR -RRB- images', 'a paramagnetic tracer', 'the theoretical results', 'the experiments', 'the addition', 'spatial features', 'the classifier', 'the linear or morphological scale spaces', 'the segmentation result', 'a signal-driven approach', 'the dynamic MR signal', 'The segmentation results', 'the two types', 'features', 'two novel quality measures', 'that', 'spatial properties', 'labelled images']",0.03076923076923077,0.25,0.05479452054794521,8,65
"['optical encoding', '3d correlation', 'color images', 'color distribution', 'color pattern recognition tasks', 'optical correlator', 'fourier transform']","['Optical encoding', 'color three-dimensional correlation Three-dimensional -LRB- 3D -RRB- correlation', 'color images', 'the color distribution', 'the third dimension', 'color pattern recognition tasks', '3D correlation', 'an optical correlator', 'that', '-LRB- 2D -RRB- signals', 'We', 'a method', '3D functions', '2D ones', 'such a way', 'the Fourier transform', 'correlation', 'these signals', 'that', 'the 3D Fourier transform', 'correlation', 'the 3D signals', 'The theory', 'the encoding', 'experimental results', 'an optical correlator']",0.07692307692307693,0.2857142857142857,0.12121212121212123,7,26
