Ground_truth Keywords,Extracted Keywords,Precision,Recall,F1-score,n_gt_keywords,n_extraced_leywords
['classroom'],"['classroom', 'popular', 'use', 'sample', 'popular', 'television', 'feedback', 'r', 'classroom', 'popular', 'television', 'game', 'classroom', 'sample', 'classroom', 'edition']",0.0625,1.0,0.11764705882352941,1,16
"['diffraction limit', 'circular mask', 'periodic rectangular apertures array', 'pinhole cameras', 'coded imaging systems', 'optical information processing', 'high resolution', 'infinite depth of focus', 'broad frequency spectra', 'visible light', 'gamma rays', 'periodic apertures', 'mask', 'single aperture', 'periodic rectangular apertures', 'convolution', 'arbitrarily shaped apertures']","['field', 'periodic', 'mask', 'circular', 'rectangular', 'periodic', 'mask', 'mask', 'usefulness', 'field', 'mask', 'diffraction', 'circular', 'diffraction', 'convolution', 'mask', 'intensity', 'convolution', 'limit', 'mask', 'diffraction', 'practical', 'mask', 'diffraction', 'modern', 'masks', 'apertures', 'practical', 'different', 'role', 'infinite', 'guidance', 'visible', 'periodic', 'optical', 'mask', 'shift', 'field', 'broad', 'types', 'depth', 'light', 'guidance', 'field', 'apertures', 'periodic', 'means', 'simple', 'circular', 'technology', 'periodic', 'circular', 'shift', 'circular', 'role', 'technology', 'field', 'apertures', 'circular', 'field', 'mask', 'circular', 'diffraction', 'modern', 'usefulness', 'mask', 'circular', 'diffraction', 'uses', 'intensity', 'circular', 'mask', 'mathematical', 'mask', 'imaging', 'imaging', 'easier', 'apertures', 'diffraction', 'modern', 'pinhole', 'different', 'mask', 'frequency', 'practical', 'high', 'infinite', 'information', 'diffraction', 'optical', 'visible', 'gamma', 'single', 'diffraction', 'multiaperture', 'usefulness', 'mask', 'convolution', 'mask', 'diffraction', 'diffraction', 'derivation', 'technology', 'such', 'uses', 'mask', 'limit', 'circular', 'intensity', 'role', 'such', 'masks', 'diffraction', 'simple', 'broad', 'uses']",0.017241379310344827,0.11764705882352941,0.03007518796992481,17,116
"['simlib', 'teach simulation']","['version', 'original', 'procedural', 'simulation', 'simulation', 'original', 'language', 'simulation', 'object', 'simple', 'versions', 'procedural', 'event', 'server', 'point', 'original', 'preferable', 'preferable', 'simple', 'event', 'procedural', 'language', 'object', 'server', 'queue', 'preferable', 'original']",0.0,0.0,0,2,27
"['optical recognition', 'scale invariance', 'classical convergent correlator', 'deformed fringe patterns', 'fourier transform profilometry technique', 'mellin radial harmonic decomposition', 'logarithmic radial harmonic filter', 'invariant', 'scale factors']","['objects', 'classical', 'objects', 'scale', 'd', 'd', '-rrb-', 'd', 'dimensional', 'classical', 'convergent', 'dimensional', '-rrb-', 'fourier', 'logarithmic', 'changes', 'interval', 'information', 'fourier', 'd', 'scale', 'transform', 'interval', 'radial', 'invariant', 'optical', 'dimensional', 'time', '-rrb-', 'd', 'fourier', 'experimental', 'profilometry', 'invariance', 'different', 'harmonic', 'harmonic', 'd', 'scale', 'transform', 'fringe', 'invariant', 'logarithmic', 'd', 'logarithmic', 'radial']",0.021739130434782608,0.1111111111111111,0.03636363636363637,9,46
"['dynamic programming', 'flip analysis', 'operations research', 'managerial decision making', 'solitaire board game', 'craft woodworkers']","['interesting', 'better', 'operations', 'dynamic', 'application', 'use', 'research', 'modifications', 'game', 'solitaire', 'flip', 'use', 'use', 'craft', 'managerial', 'operations', 'interesting', 'flip', 'board', 'solitaire', 'analysis', 'better', 'operations', 'interesting', 'better', 'game', 'application', 'research']",0.0,0.0,0,6,28
"['full 3d surface', 'single static camera', 'linear intensity subspaces', 'geotensity constraint', '3d lambertian surface structure', 'single point light source', 'arbitrary number point light sources', 'automatic surface reconstruction', 'point light source']","['point', 'point', 'full', 'lambertian', 'case', 'automatic', 'face', 'motion', 'face', 'surface', 'arbitrary', 'case', 'surface', '3d', 'lighting', 'example', 'surface', '3d', 'light', 'structure', 'arbitrary', 'face', 'reconstruction', 'example', 'surface', 'arbitrary', 'single', 'number', 'lighting', 'full', 'single', 'single', 'linear', '3d', 'lighting', 'structure', 'arbitrary', 'lambertian', 'number', 'point', 'automatic', 'arbitrary', 'unknown', '3d', 'motion', 'full', 'static', 'linear', 'geotensity', 'object', 'lambertian', 'unknown', 'automatic', 'more', 'number', 'arbitrary', 'light', 'single', 'surface', 'intensity', 'surface', 'motion', 'case', 'example', 'reconstruction', 'possible', 'single', 'arbitrary']",0.0,0.0,0,9,68
"['optical correlation', 'centroid detection', 'centroids', 'multiple objects', 'input scene', 'single intensity filter', 'position', 'orientation', 'scale', 'spatial light modulators', 'optical correlator']","['multiple', 'multiple', 'objects', 'modulus', 'filter', 'slms', 'moment', 'information', 'modulus', 'slms', 'simulations', 'purpose', 'input', 'scale', 'changes', 'objects', 'centroids', 'single', 'spatial', 'invariant', 'single', 'optical', 'multiple', 'input', 'first', 'second', 'centroid', 'third', 'intensity', 'good', 'light', 'filter', 'different', 'experimental', 'optical', 'centroids', 'comparisons', 'simulations', 'invariant', 'spatial']",0.05,0.18181818181818182,0.07843137254901962,11,40
"['image bit plane coding', 'block truncation coding', 'image compression technique', 'bit rate', 'performance', 'compression ratio', 'bit plane overhead', 'decoded quality', 'absolute moment btc', 'ambtc', 'quantization values']","['bit', 'same', 'decoded', 'block', 'block', 'terms', 'quality', 'block', 'truncation', 'successful', 'image', 'successful', 'same', 'conventional', 'kinds', 'discrete', 'other', 'truncation', 'terms', 'fast', 'image', 'block', 'other', 'moderate', 'compression', 'schemes', 'such', 'schemes', 'moderate', 'same', 'compression', 'conventional', 'truncation', 'image', 'successful', 'image', 'absolute', 'bit', 'new', 'wavelet', 'compression', 'decoded', 'quantization', 'computational', 'discrete', 'compression', 'other', 'compression', 'cosine', 'vector', 'schemes', 'other', 'such', 'decoded', 'quality', 'such', 'moderate', 'compression', 'fast', 'schemes', 'same']",0.0,0.0,0,11,61
"['incoherent correlator', 'symbolic substitution', 'reference digits', 'intermediate carry', 'sum digits', 'minterms', 'system complexity', 'addition operation', 'operand length']","['addressable', 'step', 'incoherent', 'step', 'step', 'msd', 'addressable', 'simplifies', 'digit', 'set', 'independent', 'system', '-lrb-', 'symbolic', 'reference', 'intermediate', 'operand', 'simplifies', 'memory', 'step', 'msd', 'addition', 'addition', 'digit', 'fewer', 'addressable', 'independent', 'memory', 'digit']",0.0,0.0,0,9,29
"['inherent scale selection', 'noise level', 'optimal sampling', 'experiments', 'neural net classifier', 'paramagnetic tracer', 'quality measures', 'labelled images']","['morphological', 'conditional', 'set', 'prior', 'class', 'experiments', 'images', 'prior', 'selection', 'prior', 'conditional', 'distribution', 'class', 'spatial', 'invariant', 'distribution', 'selection', 'images', 'segmentation', 'class', 'error', 'scale', 'prior', 'morphological', 'image', 'prior', 'invariant', 'conditional', 'optimal', 'different', 'segmentation', 'images', 'inherent', 'best', 'distribution', 'image', 'uniform', 'addition', 'features', 'error', 'segmentation', 'type', 'material', 'overall', 'off', 'scale', 'rates', 'inherent', 'uniform', 'dynamic', 'types', 'novel', 'invariant', 'neural', 'types', 'noise', 'scale', 'level', 'level', 'selection', 'experiments', 'present', 'optimal', 'prior', 'inherent', 'segmentation', 'segmentation', 'spatial', 'theoretical', 'paramagnetic', 'dynamic', 'scale', 'selection', 'best', 'image', 'location', 'constant', 'novel', 'segmentation', 'quality', 'optimal', 'spatial', 'several', 'net', 'different', 'actual', 'conditional', '-rrb-', 'optimal', 'noise', 'overall', 'error', 'magnetic', 'best', 'sampling', 'segmentation', 'experiments', 'invariant', 'distribution', 'present', 'selection', 'addition', 'images', 'noise', 'uniform', 'neural', 'dynamic', 'level']",0.009259259259259259,0.125,0.017241379310344827,8,108
"['optical encoding', '3d correlation', 'color images', 'color distribution', 'color pattern recognition tasks', 'optical correlator', 'fourier transform']","['-lrb-', 'encode', '3d', 'color', '-rrb-', '3d', 'encode', 'distribution', '3d', 'dimensional', 'correlation', 'fourier', 'optical', 'correlation', 'theory', '-lrb-', 'correlation', 'correlation', '-rrb-', 'functions', '3d', 'color', '3d', 'correlation', 'color', 'encode', 'functions', 'pattern', 'dimensional', '2d', 'useful', 'ones', 'color', 'useful', '2d', 'optical', 'dimensional', 'dimensional', '-lrb-', 'color', 'experimental', '3d', 'third', '3d', 'recognition', 'encode', 'color', 'pattern', '-rrb-', '3d', '-rrb-', 'color', 'useful', 'optical', 'dimensional', 'distribution', 'useful', '-lrb-', 'encoding', '3d']",0.0,0.0,0,7,60
"['camera calibration parameters', 'image motion fields', 'rigidly moving camera', 'image formation', 'calibration parameters', 'image measurements', 'rotational components', 'optical flow', 'point correspondences', 'normal flow measurements', 'active vision systems', 'image sequences', 'large video databases']","['calibration', 'rotational', 'camera', 'image', 'calibration', 'new', 'camera', 'calibration', 'sequences', 'image', 'rotational', 'components', 'calibration', 'part', 'parameters', 'image', 'rotational', 'computation', 'calibration', 'calibration', 'parameters', 'camera', 'calibration', 'smoothness', 'sequences', 'form', 'geometry', 'components', 'basis', 'constraints', 'active', 'camera', 'large', 'parameters', 'several', 'set', 'normal', 'successive', 'calibration', 'image', 'surfaces', 'basis', 'smoothness', 'useful', 'calibration', 'component', 'component', 'parallel', 'unknown', 'active', 'several', 'image', 'flow', 'point', 'video', 'image', 'linear', 'discrete', 'camera', 'motion', 'image', 'image', 'camera', 'latter', 'vision', 'rotational', 'full', 'consecutive', 'calibration', 'new', 'projective', 'successive', 'image', '3d', 'geometric', 'direct', 'translational', 'other', 'large', 'exact', 'special', 'intrinsic', 'normal', 'flow', 'optical', 'rotational', 'image', 'useful', 'parallel', 'part', 'image', 'derivatives', 'geometry', 'camera', 'parameters', 'frames', 'constraints', 'components', 'calibration', 'sequences', 'computation']",0.0,0.0,0,13,101
"['indoor propagation', 'wall construction', 'floor plan', 'transmitter', 'receiver locations']","['long', 'geometrical', 'features', 'optics', 'transmitter', 'corridor', 'features', 'geometrical', 'fields', 'dimensional', 'code', 'features', 'dimensional', 'go', 'geometrical', 'dimensional', 'code', 'long', 'geometrical', 'wall', 'optics', 'indoor', 'image', '3d', 'many', 'paper', 'input', 'go', 'floor', 'receiver', 'case', 'long', 'small', 'data', 'indoor', 'fields', 'optics', 'indoor', 'corridor', 'transmitter', 'propagation', 'code', 'dimensional']",0.023255813953488372,0.2,0.041666666666666664,5,43
"['multiprocessor systems', 'computation of jets', 'message passing interface']","['dynamic', 'wide', 'problems', 'multiprocessor', 'parallelization', 'class', 'wide', 'numerical', 'methods', 'multiprocessor', 'application', 'application', 'computation', 'simulation', 'algorithms', 'parallelization', 'systems', 'class', 'implementation', 'application', 'solution', 'application', 'multiprocessor', 'parallelization', 'implementation', 'methods', 'systems', 'dynamic', 'computation', 'implementation', 'numerical', 'dynamic', 'wide', 'standard', 'transfer', 'application', 'pressure', 'computational', 'problems', 'methods', 'jets']",0.0,0.0,0,3,41
"['panoramic image mosaics', 'local alignment']","['construction', 'construction', 'panoramic', 'alignment', 'local', 'little', 'panoramic', 'local', 'alignment', 'panoramic', 'image', 'local', 'original', 'method', 'image', 'alignment', 'difference', 'original', 'mosaics', 'correction', 'paper', 'construction', 'correction', 'method', 'correction', 'little', 'correct', '-rrb-', 'many', 'incorrect', 'see', 'paper', 'original', 'little', 'local', 'alignment', 'difference']",0.0,0.0,0,2,37
"['effective moving cast shadow detection', 'monocular color traffic image sequences', 'accurate scene analysis', 'robust segmentation', 'moving vehicles', 'stationary background', 'moving cast shadow', 'inaccurate vehicle segmentation', 'erroneous scene analysis', 'luminance', 'chrominance', 'gradient density', 'geometry domains', 'combined probability map', 'shadow confidence score', 'input image', 'cast shadow', 'convex hull', 'selected vehicle edge pixels', 'lighting conditions', 'vehicle images', 'sunny', 'cloudy', 'viewing angles', 'vehicle sizes', 'average error rate']","['monocular', 'cast', 'color', 'monocular', 'color', 'traffic', 'monocular', 'detection', 'shadow', 'edge', 'sequences', 'image', 'edge', 'effective', 'map', 'shadow', 'cast', 'sequences', 'vehicles', 'detection', 'traffic', 'color', 'monocular', 'image', 'scene', 'error', 'detection', 'regions', 'characteristics', 'shadow', 'further', 'map', 'method', 'further', 'different', 'average', 'lowest', 'shadow', 'accurate', 'erroneous', 'inaccurate', 'traffic', 'image', 'effective', 'erroneous', 'vehicle', 'average', 'stationary', 'robust', 'gradient', 'shadow', 'inaccurate', 'geometry', 'large', 'shadow', 'accurate', 'lowest', 'vehicle', 'input', 'confidence', 'high', 'probability', 'edge', 'vehicle', 'convex', 'neighboring', 'lighting', 'vehicle', 'vehicle', 'different', 'similar', 'vehicles', 'sequences', 'shadow', 'characteristics', 'detection', 'regions', 'further']",0.0,0.0,0,26,78
"['3d anatomical scenes', 'web server', 'database', '3d anatomical models', 'visible human', 'planar oblique slices', 'structured anatomical scenes', 'visualization', 'scene construction']","['anatomical', '3d', '3d', 'anatomical', 'anatomical', 'planar', 'scenes', 'structures', 'oblique', 'sequences', 'students', '3d', '3d', 'planar', '3d', 'sequences', 'own', 'slices', 'quality', '3d', 'anatomical', 'new', 'anatomical', 'web', 'visible', 'visualization', 'scene', 'quality', 'video', 'related', 'oblique', 'downloadable', 'planar', 'own']",0.029411764705882353,0.1111111111111111,0.04651162790697674,9,34
"['inverse problems', 'mathematical model', 'ion exchange', 'compressible ion exchanger', 'ion exchanger compression', 'unique solvability', 'numerical solution methods']","['mathematical', 'model', 'mathematical', 'model', 'ion', 'inverse', 'ion', 'ion', 'problems', 'exchange', 'exchanger', 'mathematical', 'inverse', 'compression', 'process', 'numerical', 'ion', 'process', 'compression', 'ion', 'inverse', 'compressible', 'exchanger', 'unique', 'numerical', 'solution', 'numerical', 'exchange', 'problems', 'ion']",0.0,0.0,0,7,30
"['broadband imagery', 'imaging applications', 'mirrors', 'gimbals', 'nonmechanical device', 'nematic liquid crystal optical phased array', 'blazed phase grating', 'broadband imaging system', 'dispersion', 'incident wavelengths', 'output angles', 'chromatic aberrations', 'image plane', 'optical phased array', 'first diffraction order', 'multiple copies', 'digital image restoration technique', 'postprocessing technique', 'wiener deconvolution filter', 'approximately constant reflectivities', 'spectral region of interest']","['chromatic', 'order', 'constant', 'array', 'chromatic', 'aberrations', 'effect', 'multiple', 'reflectivities', 'image', 'restoration', 'effectiveness', 'array', 'aberrations', 'spectral', 'copies', 'digital', 'results', 'image', 'many', 'nematic', 'different', 'broadband', 'wiener', 'digital', 'order', 'different', 'region', 'first', 'order', 'constant', 'postprocessing', 'mechanical', 'broadband', 'imaging', 'nonmechanical', 'crystal', 'many', 'broadband', 'such', 'steering', 'imaging', 'liquid', 'blazed', 'incident', 'phase', 'experimental', 'different', 'chromatic', 'image', 'diffraction', 'restoration', 'order', 'incident', 'same', 'wiener', 'output', 'first', 'different', 'multiple', 'effect', 'adverse', 'digital', 'spectral', 'constant', 'deconvolution', 'reflectivities', 'effect', 'nematic', 'results', 'liquid', 'array', 'restoration', 'nematic']",0.0,0.0,0,21,74
"['computer processing', 'mental impairments', 'acute period of concussion', 'computational procedures']","['acute', 'period', 'mental', 'impairments', 'computer', 'patients', 'computer', 'acute', 'processing', 'results', 'data', 'computer', 'number', 'results', 'processing', 'acute', 'computer', 'results', 'processing', 'period', 'mental', 'processing', 'experimental', 'mental', 'computational', 'patients', 'impairments', 'computer', 'processing', 'number', 'concussion', 'data']",0.0,0.0,0,4,32
"['kidney', 'trauma research', 'national library of medicine', 'image segmentation', 'organ reconstruction', 'software package', '3d polygonal representation', '2d vhf images', 'nurbs', 'polygonal surfaces', '3d hexahedral finite element mesh', 'hyperelastic material model', 'biological soft tissues', 'biomechanical research']","['element', 'images', 'element', 'vhf', 'model', 'behaviour', 'element', 'human', 'trauma', 'human', 'use', 'kidney', 'use', 'national', 'detailed', 'model', 'images', 'reconstruction', 'biological', 'hyperelastic', 'available', 'spline', '3d', 'library', 'kidney', 'kidney', 'use', 'detailed', 'finite', 'kidney', 'model', 'use', 'vhf', 'national', 'finite', 'library', 'trauma', 'research', 'element', 'kidney', 'trauma', 'research', 'national', 'images', 'library', 'available', 'finite', 'biomechanical', 'national', 'soft', 'material', 'hyperelastic', 'meshing', 'robust', 'human', '-lrb-', 'polygonal', 'vhf', 'image', 'reconstruction', 'polygonal', 'software', 'behaviour', 'research', 'model', 'library', 'trauma', 'creation', 'medicine', 'behaviour', 'robust', 'visible', 'medicine', 'research', 'use', 'detailed', 'visible', 'biological', 'human', '3d', '3d', 'medicine', 'nonuniform', 'spline']",0.011904761904761904,0.07142857142857142,0.02040816326530612,14,84
"['expected value of perfect information', 'probability distribution']","['states', 'maximum', 'possible', 'probability', 'partial', 'evpi', 'value', 'distribution', 'information', 'maximum', 'possible', 'perfect', 'probability', 'partial', 'value', 'maximum']",0.0,0.0,0,2,16
"['2000 presidential campaign', 'plurality voting', 'approval voting', 'borda count']","['number', 'main', 'rating', 'large', 'element', 'plurality', 'approval', 'consistent', 'third', 'close', 'main', 'small', 'majority', 'strength', 'candidates', 'main', 'close', 'election', 'large', 'small', 'presidential', 'best', 'choice', 'close', 'rating', 'influences', 'influences']",0.0,0.0,0,4,27
"['adaptive filtering', 'noise reduction', 'hue saturation intensity color space', 'color image processing', 'rgb color model', 'random gaussian noise', 'nonuniform noise distribution', 'accurate image analysis', 'adaptive spatial filtering method', 'nonuniformity', 'noise variance', 'hsi color space', 'filter kernel', 'pixel', 'saturation', 'intensity', 'generated edge maps', 'color gradients', 'edge detection', 'minimum error rate']","['hue', 'adaptive', 'filtering', 'adaptive', 'characteristics', 'reduction', 'conversion', 'noise', 'minimum', 'variance', 'noise', 'noise', 'nonuniform', 'conversion', 'adaptive', 'noise', 'reduction', 'hue', 'comparison', 'formulas', 'noise', 'characteristics', 'variance', 'filter', 'edge', 'minimum', 'error', 'noise', 'conversion', 'color', 'color', 'hue', 'hsi', 'saturation', 'noise', 'adaptive', 'formulas', 'adaptive', 'filtering', 'saturation', 'hue', 'reduction', 'noise', 'nonuniformity', 'maps', 'rate', 'error', 'kernel', 'comparison', 'edge', 'characteristics', 'variance', 'hsi', 'filtering', 'reduction', 'saturation', 'intensity', 'other', 'random', 'nonuniform', 'accurate', 'color', 'adaptive', 'distribution', 'magnitude', 'nonuniformity', 'hsi', 'values', 'maps', 'spatial', 'minimum', 'rate', 'complicated', 'filtering', 'image', 'edge', 'color', 'image', 'other', 'color', 'random', 'gaussian', 'nonuniform', 'noise', 'accurate', 'filter', 'noise', 'spatial', 'noise', 'hue', 'edge', 'color', 'minimum', 'error', 'noise', 'intensity', 'conversion', 'complicated', 'formulas', 'adaptive']",0.03,0.15,0.049999999999999996,20,100
"['phase unwrapping algorithm', 'local treatment', 'wrapped map', 'unwrapping algorithms', 'postprocessor', 'hybrid algorithm', 'unwrapping problem', 'phase inconsistency', 'numerical simulation']","['limitation', 'speed', 'hybrid', 'time', 'unwrapping', 'unwrapping', 'maps', 'limitation', 'speed', 'effective', 'unwrapping', 'maps', 'problem', 'algorithms', 'time', 'unwrapping', 'interferogram', 'problem', 'effective', 'unwrapping', 'problem', 'experimental', 'innovative', 'hybrid', 'local', 'contour', 'unwrapping', 'phase', 'minor', 'unwrapping', 'phase', 'effective', 'local', 'hybrid', 'effective', 'time', 'interferogram']",0.0,0.0,0,9,37
"['fully automatic algorithm', 'interest location', 'camera calibration', 'computer vision inspection', 'roi location algorithm', 'radon transform', 'calibration process', 'rotation angle', 'intrinsic parameters', 'zoom lens', 'camera parameters']","['location', 'region', 'location', 'camera', 'notable', 'rotation', 'intrinsic', 'interest', '-rrb-', 'rotation', 'angle', 'parameters', 'anchor', 'improvement', 'angle', 'human', 'region', '-rrb-', 'automatic', 'interest', 'automatic', 'human', 'method', 'computer', 'interactive', 'notable', 'intelligent', 'space', 'several', 'region', 'automatic', 'intrinsic', 'method', 'intelligent', 'notable', 'calibration', 'roi', 'automatic', 'vision', 'computer', '-rrb-', 'interest', 'camera', 'rotation', 'huge', 'target', 'several', 'space', 'consumption', 'automatic', 'interactive', 'roi', 'intrinsic', 'zoom', 'method', 'parameters', 'human']",0.0,0.0,0,11,57
"['bayesian formulation', 'maximum entropy principle', 'image histogram', 'entropy', 'searching algorithm', 'parabola concave', 'parabola convex', 'optimal threshold determination', 'image thresholding']","['optimal', 'assumptions', 'precision', 'forms', 'optimal', 'threshold', 'significant', 'level', 'assumptions', 'forms', 'precision', 'image', 'exhaustive', 'level', 'improvement', 'conditional', 'effect', 'precision', 'effect', 'effect', 'other', 'image', 'level', 'image', 'thresholding', 'bayesian', 'efficient', 'level', 'search', 'probability', 'exhaustive', 'significant', 'bayes', 'precision', 'epsilon', 'alternative', 'conditional', 'other', 'principle', 'other', 'forms', 'principle', 'precision']",0.0,0.0,0,9,43
"['spreadsheet', 'critical path']","['critical', 'path', 'project', 'spreadsheet', 'critical', 'network', 'environment', 'implementation', 'recent', 'path', 'shift', 'importance', 'implementation', 'importance', 'generalized', 'critical', 'project', 'recent', 'spreadsheet', 'management', 'operations', 'implementation', 'spreadsheet']",0.043478260869565216,0.5,0.08,2,23
"['management perspective', 'academic experience', 'management faculties']","['delivery', 'university', 'other', 'case', 'years', 'error', 'other', 'delivery', 'interest', 'little', 'delivery', 'value', 'experimentation', 'respect', 'guidance', 'number', 'instructors', 'number', 'little', 'value', 'guidance', 'teaching', 'major', 'particular', 'little', 'graduate', 'error', 'relevant', 'management', 'academic', 'management', 'interest', 'years']",0.0,0.0,0,3,33
"['robust estimation', 'linear regression parameters', 'pseudoinverse method', 'bayesian method', 'pseudoinversion', 'bayesian approach', 'blue']","['robust', 'regression', 'linear', 'regularization', 'robust', 'estimation', 'regression', 'parameters', 'linear', 'estimation', 'parameters', 'errors', 'regularization', 'linear', 'linear', 'relationship', 'linear', 'robust', 'bayesian', 'pseudoinverse', 'regularization', 'regression', 'bayesian', 'regression', 'regression', 'robust', 'estimation', 'problems', 'regularization']",0.0,0.0,0,7,29
"['denoising algorithm', 'superresolved position estimation', 'high positioning accuracy', 'modified averaging operation', 'noise sensitivity', 'tracking systems', 'civil applications', 'optical experiment']","['noise', 'sensitivity', 'randomness', 'noise', 'positioning', 'randomness', 'sensitivity', 'high', 'high', 'optical', 'novel', 'noise', 'civil', 'position', 'averaging', 'noise', 'new']",0.0,0.0,0,8,17
"['hybrid simulation', 'space plasmas', 'massless fluid representation', 'transition layer', 'tangential discontinuity', 'pressure anisotropy', 'electromagnetic hybrid model', 'magnetopause shear layer', 'field reversal layer', 'magnetized plasma flow', 'cylindrical plasma source']","['hybrid', 'helmholtz', 'hybrid', 'literature', 'simulation', 'particle', 'size', 'hybrid', 'dimensional', 'mixing', 'interaction', 'middle', 'finite', 'electromagnetic', 'hybrid', 'models', 'brief', 'simplest', 'transition', 'form', 'finite', 'massless', 'size', 'magnetic', 'interaction', 'middle', 'model', 'electrons', 'mixing', 'particle', 'hybrid', 'magnetic', 'middle', 'layer', 'hybrid', 'simulation', 'fluid', 'survey', 'review', 'model', 'compressibility', 'size', 'onset', 'mixing', 'process', 'field', '-lrb-', 'hybrid', 'simulation', 'cylindrical', 'magnetized', 'dimensional', 'field', 'survey', 'main', 'simulation', 'magnetopause', 'electromagnetic', 'representation', 'literature', 'velocity', 'process', 'model', 'ions', 'massless', 'own', 'massless', 'survey', 'simulation', 'survey', 'survey', 'size', 'plasma', 'space', 'fluid', 'maks', 'brief', 'simplest', 'tangential', 'transition', 'velocity', 'shear', 'magnetopause', 'particle', 'numerical', 'reversal', '-lrb-', 'magnetized', 'hybrid', 'plasma', 'pressure', 'cylindrical', 'finite', 'shear', 'field', 'electrons', 'interaction', 'helmholtz', 'form', 'electromagnetic', 'models', 'hybrid', 'models', 'instability', 'dimensional', 'main', 'model', 'electromagnetic', 'own']",0.0,0.0,0,11,109
"['multispectral color image capture', 'liquid crystal tunable filter', 'multispectral color image acquisition system', 'monochrome ccd camera', 'tunable filter', 'spectral transmittance', 'spectral characterization', 'acquisition system', 'acquisition noise', 'camera output signals', 'regression methods', 'camera outputs', 'ciexyz', 'cielab', 'spectral model', 'principal eigenvector approach', 'spectral reflectance', 'imaged surface', 'pixel']","['multispectral', 'acquisition', 'experimental', 'setup', 'spectral', 'spectral', 'spectral', 'model', 'spectral', 'camera', 'characterization', 'spectral', 'multispectral', 'setup', 'color', 'tunable', 'independent', 'multispectral', 'reflectance', 'model', 'outputs', 'characterization', 'professional', 'color', 'multispectral', 'liquid', 'multispectral', 'principal', 'liquid', 'image', 'color', 'color', 'crystal', 'independent', 'independent', 'professional', 'monochrome', 'tunable', 'filter', 'independent', 'filter', 'experimental', 'color', 'acquisition', 'image', 'crystal', 'experimental', 'image', 'professional', 'monochrome', 'spectral', 'spectral', 'liquid', 'color', 'camera', 'principal', 'main', 'spectral', 'eigenvector', 'ccd', 'spectral', 'color', 'camera', 'regression', 'setup', 'independent', 'space', 'account', 'account', 'such', 'color', 'space']",0.0,0.0,0,19,72
"['local parametrisations', '2d gaussian filters', 'surface noise', 'evolution properties', 'mean curvature values', 'semigeodesic coordinates', 'underlying triangulation', 'volumetric diffusion techniques', 'convolutions', 'curvature scale space method']","['different', 'generalisation', 'direction', 'estimation', 'directions', 'arbitrary', 'inclusion', 'estimation', 'generalisation', 'local', 'd', 'curvature', 'arbitrary', 'semigeodesic', 'd', 'surfaces', 'estimation', 'error', 'estimation', 'vertex', 'mpeg-7', 'error', 'number', 'generalisation', 'curvature', 'direction', 'parametrisations', 'geodesic', 'performance', 'smoothed', 'error', 'package', 'scale', 'curvature', 'first', 'volumetric', 'estimation', 'number', 'estimation', 'error', 'scale', 'd', 'error', 'estimation', 'arbitrary', 'surfaces', 'scale', 'less', 'less', 'independent', 'form', 'efficient', 'estimation', 'direction', 'different', 'arbitrary', 'curvature', 'different', 'scale', 'underlying', 'curvature', 'surface', 'volumetric', 'mpeg-7', 'gaussian', 'd', 'd', 'local', 'd', 'scale', 'novel', 'form', 'space', 'surface', 'geodesic', 'mean', 'surface', 'estimation', 'gaussian', 'different', 'multiple', 'curvature', 'evolution', 'surface', 'd', 'diffusion', 'mean', 'smoothed', 'evaluation', 'comparable', 'css', 'novel', 'direction', 'curvature', 'directions', 'surfaces', 'efficient', 'computation', 'form', 'd', 'inclusion', 'independent', 'technique', 'computation', 'surfaces', 'surfaces', 'estimation', 'efficient', 'scale', 'first']",0.0,0.0,0,10,110
[],"['step', 'integral', 'step', 'd', 'orthoscopic', 'integral', 'step', 'step', 'potential', 'optics', 'real', 'imaging', 'dimensional', 'integral', 'dimensional', 'imaging', 'd', 'imaging', 'd', 'orthoscopic', 'nonstationary']",0.0,0,0,0,21
"['lung metastasis detection', 'ct images', 'computed tomography', 'oncology', 'thorax', 'image interpretation']","['lung', 'clinical', 'problem', 'down', 'diagnostic', 'clinical', 'purpose', 'metastasis', 'oncology', 'lung', 'purpose', 'tool', 'approach', 'down', 'scans', 'problem', 'solution', 'types', 'detection', 'images', 'approach', 'problem', 'solution', 'method', 'manner', 'lung', 'down', 'image', 'dimensional', 'clinical', 'diagnostic', 'thorax', 'fonds', 'total', 'anatomical', 'diagnostic', 'reliable', 'tool', 'method']",0.05128205128205128,0.3333333333333333,0.08888888888888889,6,39
"['noise', 'smoothing functional', 'regularization parameters', 'kurtosis', 'unique minimizer', 'iterative algorithm', 'convergence', 'partially restored image']","['norm', 'relative', 'relative', 'importance', 'knowledge', 'relative', 'relative', 'relative', 'image', 'norm', 'importance', 'contributions', 'various', 'function', 'knowledge', 'importance', 'types', 'smoothing', 'various', 'norm', 'regularization', 'experimental', 'unique', 'noise', 'relative', 'smoothing', 'lmf', 'least', 'least', 'mean']",0.03333333333333333,0.125,0.052631578947368425,8,30
