Ground_truth Keywords,Extracted Keywords,Method,Precision,Recall,F1-score,n_gt_keywords,n_extracted_keywords
"['world-making', 'selective representing', 'mental representations', 'organisms', 'realism', 'mind-independent world', 'cognitive profiles', 'artificial intelligence', 'cognitive systems']","['selective representing', 'selective', 'representing', 'realist', 'world', 'realist conception', 'consistent', 'consistent realist', 'mind', 'mind independent', 'conception', 'idea', 'independent', 'independent world', 'organisms', 'mind independent world', 'thesis', 'additional', 'conception mind', 'hope things', 'important', 'idea mind independent', 'idea mind', 'idea contents mental', 'idea contents', 'authors primary concern', 'hope things notion', 'hope', 'important sense organism', 'highly constrained biological', 'highly constrained', 'highly', 'genuine important sense', 'genuine important', 'genuine', 'fully consistent realist', 'important sense', 'authors primary', 'conception mind independent', 'issue compatibility selective', 'additional threat', 'mental representations organisms', 'mental representations', 'mental', 'making discuss thesis', 'making discuss', 'making', 'issue compatibility', 'authors', 'issue', 'integrated scientific poses', 'integrated scientific', 'integrated', 'additional threat realist', 'independent world second', 'independent world provides', 'fully consistent', 'fully', 'evolved thesis defended', 'cognitive profiles genuine', 'constrained biological niches', 'constrained biological', 'constrained', 'constitute integrated scientific', 'constitute integrated', 'constitute', 'cognitive profiles', 'consistent realist idea', 'evolved thesis', 'consistent realist conception', 'compatibility', 'compatibility selective', 'concern issue compatibility', 'concern issue', 'concern', 'compatibility selective representing', 'contents', 'contents mental', 'contents mental representations', 'defended', 'evolved', 'environment constitute integrated', 'biological', 'biological niches', 'environment constitute', 'environment', 'biological niches organisms', 'discuss thesis', 'discuss', 'differing perceptual cognitive', 'cognitive', 'differing perceptual', 'differing', 'defended authors primary', 'defended authors', 'discuss thesis selective', 'world second consistent', 'motivate', 'scientific', 'selective representing realism', 'selective representing idea', 'selective representing fully', 'second consistent realist', 'second consistent', 'second', 'scientific poses additional', 'scientific poses', 'representing world making', 'representations', 'representing world', 'representing realism hope', 'representing realism', 'representing idea contents', 'representing idea', 'representing fully consistent', 'representing fully', 'representations organisms highly', 'selective representing world', 'sense', 'sense organism', 'sense organism environment', 'world provides powerful', 'world provides', 'world making discuss', 'world making', 'understand differing perceptual', 'understand differing', 'understand', 'threat realist conception', 'threat realist', 'threat', 'things notion selective', 'things notion', 'things', 'thesis selective representing', 'thesis selective', 'thesis defended authors', 'thesis defended', 'representations organisms', 'realist idea mind', 'motivate understand', 'organism environment constitute', 'perspective', 'perceptual cognitive profiles', 'perceptual cognitive', 'perceptual', 'organisms highly constrained', 'organisms highly', 'organisms evolved thesis', 'organisms evolved', 'organism environment', 'realist idea', 'organism', 'notion selective representing', 'notion selective', 'notion', 'niches organisms evolved', 'niches organisms', 'niches', 'world second', 'perspective motivate', 'perspective motivate understand', 'poses', 'poses additional', 'realist conception mind', 'realism hope things', 'realism hope', 'realism', 'provides powerful perspective', 'provides powerful', 'provides', 'profiles genuine important', 'profiles genuine', 'profiles', 'primary concern issue', 'primary concern', 'primary', 'powerful perspective motivate', 'powerful perspective', 'powerful', 'poses additional threat', 'motivate understand differing']",LSA_keywords,0.04395604395604396,0.8888888888888888,0.08376963350785341,9,182
"['world-making', 'selective representing', 'mental representations', 'organisms', 'realism', 'mind-independent world', 'cognitive profiles', 'artificial intelligence', 'cognitive systems']","['selective', 'representing', 'realist', 'idea', 'thesis', 'notion', 'organisms', 'conception', 'concern', 'mind-independent']",LDA_keywords,0.2,0.2222222222222222,0.2105263157894737,9,10
"['Lob Theorem', 'limitation on mechanism', 'epistemic authority', 'belief-set', 'formal \tsystem', 'theorem-set', 'human-like epistemic agents', 'belief maintenance', 'cognitive systems', 'inference mechanisms']",[],Spacy_entities,0.0,0.0,0.0,10,0
"['Lob Theorem', 'limitation on mechanism', 'epistemic authority', 'belief-set', 'formal \tsystem', 'theorem-set', 'human-like epistemic agents', 'belief maintenance', 'cognitive systems', 'inference mechanisms']","[""lob's theorem limitation mechanism"", ""lob's theorem"", 'limitation mechanism', ""application generalized version lob's theorem"", 'particular device', 'epistemic authority', 'particular type) observer', 'either belief-set authority mechanizable', 'identifiable formal system observer', 'authorities', 'human-like epistemic agents']",Spacy_noun_chunks,0.2727272727272727,0.3,0.28571428571428564,10,11
"['Lob Theorem', 'limitation on mechanism', 'epistemic authority', 'belief-set', 'formal \tsystem', 'theorem-set', 'human-like epistemic agents', 'belief maintenance', 'cognitive systems', 'inference mechanisms']","['theorem implies limitation', 'implies limitation mechanism', 'lob theorem limitation', 'lob theorem implies', 'lob theorem', 'implies limitation', 'theorem limitation mechanism', 'limitation mechanism', 'limitation mechanism argue', 'argue lob theorem', 'theorem limitation', 'theorem implies', 'limitation', 'version lob theorem', 'lob', 'theorem', 'mechanism argue lob', 'mechanism', 'argue lob', 'generalized version lob']",YAKE_keywords,0.05,0.1,0.06666666666666667,10,20
"['Lob Theorem', 'limitation on mechanism', 'epistemic authority', 'belief-set', 'formal \tsystem', 'theorem-set', 'human-like epistemic agents', 'belief maintenance', 'cognitive systems', 'inference mechanisms']","['particular device known observer mechanical cannot used epistemic authority', 'important hitherto unnoticed connection mechanism use authorities human', 'identifiable formal system observer know', 'via application generalized version lob', 'theorem limitation mechanism argue lob', 'theorem implies limitation mechanism', 'like epistemic agents', 'set authority mechanizable', 'particular type', 'observer', 'either belief', 'lob', 'truly believe', 'argue', 'theorem', 'theorem', 'set', 'believe', 'specifically', 'gives']",RAKE_keywords,0.0,0.0,0.0,10,20
"['Lob Theorem', 'limitation on mechanism', 'epistemic authority', 'belief-set', 'formal \tsystem', 'theorem-set', 'human-like epistemic agents', 'belief maintenance', 'cognitive systems', 'inference mechanisms']","['formal', 'system', 'identifiable', 'formal', 'limitation', 'identifiable', 'identifiable', 'connection', 'unnoticed', 'epistemic', 'theorem', 'theorem', 'like', 'unnoticed', 'like', 'particular', 'particular', 'epistemic', 'authority', 'observer', 'authorities']",Pyate_combo_basic_keywords,0.0,0.0,0.0,10,21
"['Lob Theorem', 'limitation on mechanism', 'epistemic authority', 'belief-set', 'formal \tsystem', 'theorem-set', 'human-like epistemic agents', 'belief maintenance', 'cognitive systems', 'inference mechanisms']","['formal', 'system', 'identifiable', 'limitation', 'identifiable', 'formal', 'epistemic', 'connection', 'theorem', 'unnoticed', 'like', 'identifiable', 'theorem', 'like', 'unnoticed', 'particular', 'particular', 'epistemic', 'authority', 'observer', 'authorities']",Pyate_basic_keywords,0.0,0.0,0.0,10,21
"['Lob Theorem', 'limitation on mechanism', 'epistemic authority', 'belief-set', 'formal \tsystem', 'theorem-set', 'human-like epistemic agents', 'belief maintenance', 'cognitive systems', 'inference mechanisms']","['limitation', 'identifiable', 'identifiable', 'formal', 'unnoticed', 'like', 'theorem', 'particular', 'epistemic', 'theorem', 'particular', 'system', 'epistemic', 'unnoticed', 'connection', 'formal', 'authority', 'identifiable', 'observer', 'authorities', 'like']",Pyate_cvalues_keywords,0.0,0.0,0.0,10,21
"['Lob Theorem', 'limitation on mechanism', 'epistemic authority', 'belief-set', 'formal \tsystem', 'theorem-set', 'human-like epistemic agents', 'belief maintenance', 'cognitive systems', 'inference mechanisms']","['mechanism', 'authority', 'authorities', 'observer mechanical', 'theorem', 'believe']",Summa_keywords,0.0,0.0,0.0,10,6
"['Lob Theorem', 'limitation on mechanism', 'epistemic authority', 'belief-set', 'formal \tsystem', 'theorem-set', 'human-like epistemic agents', 'belief maintenance', 'cognitive systems', 'inference mechanisms']","['agents' 'application' 'application generalized'
 'application generalized version' 'argue' 'argue application'
 'argue application generalized' 'argue lob' 'argue lob theorem'
 'authorities' 'authorities human' 'authorities human like' 'authority'
 'authority mechanizable' 'authority mechanizable identifiable'
 'authority particular' 'authority particular type' 'belief' 'belief set'
 'belief set authority' 'believe' 'believe important'
 'believe important hitherto' 'believe theorem' 'believe theorem set'
 'connection' 'connection mechanism' 'connection mechanism use' 'device'
 'device known' 'device known observer' 'epistemic' 'epistemic agents'
 'epistemic authority' 'epistemic authority particular' 'formal'
 'formal observer' 'formal observer know' 'generalized'
 'generalized version' 'generalized version lob' 'gives' 'gives believe'
 'gives believe important' 'hitherto' 'hitherto unnoticed'
 'hitherto unnoticed connection' 'human' 'human like'
 'human like epistemic' 'identifiable' 'identifiable formal'
 'identifiable formal observer' 'implies' 'implies limitation'
 'implies limitation mechanism' 'important' 'important hitherto'
 'important hitherto unnoticed' 'know' 'know truly' 'know truly believe'
 'known' 'known observer' 'known observer mechanical' 'like'
 'like epistemic' 'like epistemic agents' 'limitation'
 'limitation mechanism' 'limitation mechanism argue'
 'limitation mechanism specifically' 'lob' 'lob theorem'
 'lob theorem implies' 'lob theorem limitation' 'lob theorem particular'
 'mechanical' 'mechanical used' 'mechanical used epistemic' 'mechanism'
 'mechanism argue' 'mechanism argue lob' 'mechanism specifically'
 'mechanism specifically argue' 'mechanism use'
 'mechanism use authorities' 'mechanizable' 'mechanizable identifiable'
 'mechanizable identifiable formal' 'observer' 'observer belief'
 'observer belief set' 'observer know' 'observer know truly'
 'observer mechanical' 'observer mechanical used' 'particular'
 'particular device' 'particular device known' 'particular type'
 'particular type observer' 'set' 'set authority'
 'set authority mechanizable' 'set gives' 'set gives believe'
 'specifically' 'specifically argue' 'specifically argue application'
 'theorem' 'theorem implies' 'theorem implies limitation'
 'theorem limitation' 'theorem limitation mechanism' 'theorem particular'
 'theorem particular device' 'theorem set' 'theorem set gives' 'truly'
 'truly believe' 'truly believe theorem' 'type' 'type observer'
 'type observer belief' 'unnoticed' 'unnoticed connection'
 'unnoticed connection mechanism' 'use' 'use authorities'
 'use authorities human' 'used' 'used epistemic'
 'used epistemic authority' 'version' 'version lob' 'version lob theorem']",TFIDF_keywords,0.029197080291970802,0.4,0.05442176870748299,10,137
"['Lob Theorem', 'limitation on mechanism', 'epistemic authority', 'belief-set', 'formal \tsystem', 'theorem-set', 'human-like epistemic agents', 'belief maintenance', 'cognitive systems', 'inference mechanisms']","['theorem', 'lob', 'lob theorem', 'mechanism', 'observer', 'limitation', 'argue', 'authority', 'believe', 'epistemic', 'limitation mechanism', 'particular', 'set', 'agents', 'type', 'device known observer', 'epistemic agents', 'epistemic authority', 'epistemic authority particular', 'formal', 'formal observer', 'formal observer know', 'generalized', 'generalized version', 'generalized version lob', 'gives', 'gives believe', 'gives believe important', 'hitherto', 'hitherto unnoticed', 'hitherto unnoticed connection', 'human', 'human like', 'human like epistemic', 'identifiable', 'identifiable formal', 'identifiable formal observer', 'implies', 'implies limitation', 'implies limitation mechanism', 'important', 'important hitherto', 'important hitherto unnoticed', 'used', 'device known', 'know truly', 'device', 'application', 'application generalized', 'application generalized version', 'version', 'argue application', 'argue application generalized', 'argue lob', 'argue lob theorem', 'authorities', 'authorities human', 'authorities human like', 'used epistemic authority', 'authority mechanizable', 'authority mechanizable identifiable', 'authority particular', 'authority particular type', 'belief', 'belief set', 'belief set authority', 'used epistemic', 'believe important', 'believe important hitherto', 'believe theorem', 'believe theorem set', 'connection', 'connection mechanism', 'connection mechanism use', 'know', 'know truly believe', 'truly believe theorem', 'observer belief set', 'observer know truly', 'observer mechanical', 'observer mechanical used', 'unnoticed', 'particular device', 'particular device known', 'particular type', 'particular type observer', 'type observer belief', 'set authority', 'set authority mechanizable', 'set gives', 'set gives believe', 'specifically', 'specifically argue', 'specifically argue application', 'type observer', 'theorem implies', 'theorem implies limitation', 'theorem limitation', 'theorem limitation mechanism', 'theorem particular', 'theorem particular device', 'theorem set', 'theorem set gives', 'truly', 'truly believe', 'observer know', 'observer belief', 'known', 'unnoticed connection', 'known observer', 'known observer mechanical', 'like', 'like epistemic', 'like epistemic agents', 'version lob', 'use authorities human', 'limitation mechanism argue', 'limitation mechanism specifically', 'use authorities', 'use', 'lob theorem implies', 'lob theorem limitation', 'lob theorem particular', 'mechanical', 'mechanical used', 'mechanical used epistemic', 'unnoticed connection mechanism', 'mechanism argue', 'mechanism argue lob', 'mechanism specifically', 'mechanism specifically argue', 'mechanism use', 'mechanism use authorities', 'mechanizable', 'mechanizable identifiable', 'mechanizable identifiable formal', 'version lob theorem']",LSA_keywords,0.029197080291970802,0.4,0.05442176870748299,10,137
"['Lob Theorem', 'limitation on mechanism', 'epistemic authority', 'belief-set', 'formal \tsystem', 'theorem-set', 'human-like epistemic agents', 'belief maintenance', 'cognitive systems', 'inference mechanisms']","[""lob's"", 'authority', 'particular', 'epistemic', 'observer', 'limitation', 'mechanism', 'theorem', '(of', 'believe)']",LDA_keywords,0.0,0.0,0.0,10,10
"['individual rationality', 'human behavior', 'game theory', 'multiple-agent', 'artificial \tsocial systems', 'cooperation', 'conditional preference relationships', 'artificial societies', 'self interest', 'decision theory', 'group rationality', 'artificial intelligence', 'cognitive systems', 'decision theory', 'game theory']",['von neumann-morgenstern'],Spacy_entities,0.0,0.0,0.0,15,1
"['individual rationality', 'human behavior', 'game theory', 'multiple-agent', 'artificial \tsocial systems', 'cooperation', 'conditional preference relationships', 'artificial societies', 'self interest', 'decision theory', 'group rationality', 'artificial intelligence', 'cognitive systems', 'decision theory', 'game theory']","['games machines', 'individual rationality', 'best oneself', 'standard model', 'human behavior', 'von neumann-morgenstern game theory classical mathematical formalization theory multiple-agent settings', 'individual rationality', 'inadequate model synthesis artificial social systems cooperation', 'permit accommodation group interests', 'individual interests', 'satisficing game theory', 'well-defined notion', 'group', 'well individual interests', 'conditional preference relationships', 'decision maker', 'preferences function preferences', 'options', 'others', 'new theory', 'alternative paradigm', 'artificial societies', 'capable complex behavior', 'exclusive self interest']",Spacy_noun_chunks,0.17391304347826086,0.3076923076923077,0.2222222222222222,15,24
"['individual rationality', 'human behavior', 'game theory', 'multiple-agent', 'artificial \tsocial systems', 'cooperation', 'conditional preference relationships', 'artificial societies', 'self interest', 'decision theory', 'group rationality', 'artificial intelligence', 'cognitive systems', 'decision theory', 'game theory']","['explain predict human', 'classical mathematical formalization', 'von neumann-morgenstern game', 'play individual rationality', 'machines play individual', 'theory multiple-agent settings', 'games machines play', 'predict human behavior', 'theory classical mathematical', 'mathematical formalization theory', 'formalization theory multiple-agent', 'von neumann-morgenstern', 'multiple-agent settings', 'individual rationality', 'machines play', 'explain predict', 'predict human', 'classical mathematical', 'mathematical formalization', 'standard model']",YAKE_keywords,0.05,0.07692307692307693,0.060606060606060615,15,20
"['individual rationality', 'human behavior', 'game theory', 'multiple-agent', 'artificial \tsocial systems', 'cooperation', 'conditional preference relationships', 'artificial societies', 'self interest', 'decision theory', 'group rationality', 'artificial intelligence', 'cognitive systems', 'decision theory', 'game theory']","['new theory offered alternative paradigm construct artificial societies capable complex behavior goes beyond exclusive self interest', 'accommodate group well individual interests use conditional preference relationships', 'inadequate model synthesis artificial social systems cooperation essential', 'morgenstern game theory classical mathematical formalization theory multiple', 'whereby decision maker able adjust preferences function preferences', 'since permit accommodation group interests aggregations individual interests', 'standard model used explain predict human behavior', 'satisficing game theory based upon well', 'games machines play individual rationality', 'defined notion good enough', 'individual rationality', 'von neumann', 'best oneself', 'agent settings', 'others', 'options', 'however']",RAKE_keywords,0.058823529411764705,0.07692307692307693,0.06666666666666667,15,17
"['individual rationality', 'human behavior', 'game theory', 'multiple-agent', 'artificial \tsocial systems', 'cooperation', 'conditional preference relationships', 'artificial societies', 'self interest', 'decision theory', 'group rationality', 'artificial intelligence', 'cognitive systems', 'decision theory', 'game theory']","['classical', 'artificial', 'social', 'mathematical', 'synthesis', 'theory', 'artificial', 'classical', 'game', 'formalization', 'systems', 'model', 'theory', 'synthesis', 'social', 'mathematical', 'theory', 'synthesis', 'game', 'model', 'classical', 'artificial', 'capable', 'societies', 'game', 'theory', 'model', 'synthesis', 'model', 'game', 'morgenstern', 'inadequate', 'morgenstern', 'inadequate', 'cooperation', 'theory', 'accommodation', 'artificial', 'complex', 'game', 'morgenstern', 'inadequate', 'model', 'capable', 'systems', 'societies', 'formalization', 'societies', 'artificial', 'social', 'inadequate', 'morgenstern', 'mathematical', 'permit', 'group', 'accommodation', 'permit', 'artificial', 'artificial', 'morgenstern', 'classical', 'inadequate', 'permit', 'synthesis', 'theory', 'artificial', 'preference', 'exclusive', 'function', 'preferences', 'conditional', 'decision', 'self', 'exclusive', 'conditional', 'preferences', 'individual', 'individual', 'maker', 'agent', 'human', 'standard', 'best', 'new', 'alternative', 'games', 'decision', 'notion']",Pyate_combo_basic_keywords,0.027777777777777776,0.07692307692307693,0.04081632653061225,15,88
"['individual rationality', 'human behavior', 'game theory', 'multiple-agent', 'artificial \tsocial systems', 'cooperation', 'conditional preference relationships', 'artificial societies', 'self interest', 'decision theory', 'group rationality', 'artificial intelligence', 'cognitive systems', 'decision theory', 'game theory']","['artificial', 'classical', 'social', 'mathematical', 'theory', 'synthesis', 'game', 'classical', 'artificial', 'model', 'systems', 'formalization', 'theory', 'synthesis', 'mathematical', 'social', 'game', 'model', 'synthesis', 'theory', 'capable', 'societies', 'classical', 'artificial', 'morgenstern', 'inadequate', 'model', 'theory', 'cooperation', 'game', 'inadequate', 'morgenstern', 'complex', 'artificial', 'accommodation', 'systems', 'societies', 'formalization', 'game', 'theory', 'model', 'synthesis', 'capable', 'permit', 'group', 'morgenstern', 'artificial', 'mathematical', 'inadequate', 'social', 'societies', 'accommodation', 'permit', 'conditional', 'preference', 'function', 'decision', 'preferences', 'exclusive', 'self', 'artificial', 'artificial', 'maker', 'inadequate', 'classical', 'morgenstern', 'morgenstern', 'inadequate', 'model', 'game', 'artificial', 'permit', 'individual', 'individual', 'preferences', 'exclusive', 'conditional', 'alternative', 'new', 'agent', 'human', 'games', 'best', 'standard', 'notion', 'synthesis', 'theory', 'decision']",Pyate_basic_keywords,0.027777777777777776,0.07692307692307693,0.04081632653061225,15,88
"['individual rationality', 'human behavior', 'game theory', 'multiple-agent', 'artificial \tsocial systems', 'cooperation', 'conditional preference relationships', 'artificial societies', 'self interest', 'decision theory', 'group rationality', 'artificial intelligence', 'cognitive systems', 'decision theory', 'game theory']","['morgenstern', 'inadequate', 'model', 'game', 'theory', 'synthesis', 'model', 'artificial', 'game', 'game', 'individual', 'individual', 'theory', 'permit', 'artificial', 'synthesis', 'classical', 'societies', 'inadequate', 'morgenstern', 'preferences', 'mathematical', 'capable', 'classical', 'artificial', 'social', 'permit', 'exclusive', 'accommodation', 'conditional', 'theory', 'synthesis', 'morgenstern', 'artificial', 'classical', 'inadequate', 'new', 'alternative', 'decision', 'function', 'mathematical', 'artificial', 'games', 'self', 'morgenstern', 'human', 'standard', 'best', 'preferences', 'exclusive', 'preference', 'social', 'conditional', 'agent', 'inadequate', 'model', 'complex', 'systems', 'permit', 'accommodation', 'group', 'formalization', 'morgenstern', 'game', 'artificial', 'social', 'model', 'inadequate', 'mathematical', 'theory', 'societies', 'artificial', 'decision', 'formalization', 'game', 'systems', 'synthesis', 'model', 'notion', 'maker', 'cooperation', 'artificial', 'synthesis', 'societies', 'capable', 'theory', 'theory', 'classical']",Pyate_cvalues_keywords,0.027777777777777776,0.07692307692307693,0.04081632653061225,15,88
"['individual rationality', 'human behavior', 'game theory', 'multiple-agent', 'artificial \tsocial systems', 'cooperation', 'conditional preference relationships', 'artificial societies', 'self interest', 'decision theory', 'group rationality', 'artificial intelligence', 'cognitive systems', 'decision theory', 'game theory']","['preference', 'preferences', 'game theory', 'interests', 'individual', 'behavior', 'artificial', 'games', 'notion', 'model', 'maker', 'cooperation', 'predict']",Summa_keywords,0.15384615384615385,0.15384615384615385,0.15384615384615385,15,13
"['individual rationality', 'human behavior', 'game theory', 'multiple-agent', 'artificial \tsocial systems', 'cooperation', 'conditional preference relationships', 'artificial societies', 'self interest', 'decision theory', 'group rationality', 'artificial intelligence', 'cognitive systems', 'decision theory', 'game theory']","['able' 'able adjust' 'able adjust preferences' 'accommodate'
 'accommodate group' 'accommodate group individual' 'accommodation'
 'accommodation group' 'accommodation group interests' 'adjust'
 'adjust preferences' 'adjust preferences function' 'agent'
 'agent settings' 'agent settings individual' 'aggregations'
 'aggregations individual' 'aggregations individual interests'
 'alternative' 'alternative paradigm' 'alternative paradigm construct'
 'artificial' 'artificial social' 'artificial social systems'
 'artificial societies' 'artificial societies capable' 'based'
 'based defined' 'based defined notion' 'behavior' 'behavior goes'
 'behavior goes exclusive' 'behavior von' 'behavior von neumann' 'best'
 'best oneself' 'best oneself standard' 'capable' 'capable complex'
 'capable complex behavior' 'classical' 'classical mathematical'
 'classical mathematical formalization' 'complex' 'complex behavior'
 'complex behavior goes' 'conditional' 'conditional preference'
 'conditional preference relationships' 'construct' 'construct artificial'
 'construct artificial societies' 'cooperation' 'cooperation essential'
 'cooperation essential permit' 'decision' 'decision maker'
 'decision maker able' 'defined' 'defined notion' 'defined notion good'
 'essential' 'essential permit' 'essential permit accommodation'
 'exclusive' 'exclusive self' 'explain' 'explain predict'
 'explain predict human' 'formalization' 'formalization theory'
 'formalization theory multiple' 'function' 'function preferences'
 'function preferences options' 'game' 'game theory' 'game theory based'
 'game theory classical' 'games' 'games machines' 'games machines play'
 'goes' 'goes exclusive' 'goes exclusive self' 'good' 'good accommodate'
 'good accommodate group' 'group' 'group individual'
 'group individual interests' 'group interests'
 'group interests aggregations' 'human' 'human behavior'
 'human behavior von' 'inadequate' 'inadequate model'
 'inadequate model synthesis' 'individual' 'individual interests'
 'individual interests satisficing' 'individual interests use'
 'individual rationality' 'individual rationality best'
 'individual rationality inadequate' 'interests' 'interests aggregations'
 'interests aggregations individual' 'interests satisficing'
 'interests satisficing game' 'interests use' 'interests use conditional'
 'machines' 'machines play' 'machines play individual' 'maker'
 'maker able' 'maker able adjust' 'mathematical'
 'mathematical formalization' 'mathematical formalization theory' 'model'
 'model synthesis' 'model synthesis artificial' 'model used'
 'model used explain' 'morgenstern' 'morgenstern game'
 'morgenstern game theory' 'multiple' 'multiple agent'
 'multiple agent settings' 'neumann' 'neumann morgenstern'
 'neumann morgenstern game' 'new' 'new theory' 'new theory offered'
 'notion' 'notion good' 'notion good accommodate' 'offered'
 'offered alternative' 'offered alternative paradigm' 'oneself'
 'oneself standard' 'oneself standard model' 'options' 'options new'
 'options new theory' 'paradigm' 'paradigm construct'
 'paradigm construct artificial' 'permit' 'permit accommodation'
 'permit accommodation group' 'play' 'play individual'
 'play individual rationality' 'predict' 'predict human'
 'predict human behavior' 'preference' 'preference relationships'
 'preference relationships decision' 'preferences' 'preferences function'
 'preferences function preferences' 'preferences options'
 'preferences options new' 'rationality' 'rationality best'
 'rationality best oneself' 'rationality inadequate'
 'rationality inadequate model' 'relationships' 'relationships decision'
 'relationships decision maker' 'satisficing' 'satisficing game'
 'satisficing game theory' 'self' 'settings' 'settings individual'
 'settings individual rationality' 'social' 'social systems'
 'social systems cooperation' 'societies' 'societies capable'
 'societies capable complex' 'standard' 'standard model'
 'standard model used' 'synthesis' 'synthesis artificial'
 'synthesis artificial social' 'systems' 'systems cooperation'
 'systems cooperation essential' 'theory' 'theory based'
 'theory based defined' 'theory classical' 'theory classical mathematical'
 'theory multiple' 'theory multiple agent' 'theory offered'
 'theory offered alternative' 'use' 'use conditional'
 'use conditional preference' 'used' 'used explain' 'used explain predict'
 'von' 'von neumann' 'von neumann morgenstern']",TFIDF_keywords,0.0365296803652968,0.6153846153846154,0.06896551724137931,15,219
"['individual rationality', 'human behavior', 'game theory', 'multiple-agent', 'artificial \tsocial systems', 'cooperation', 'conditional preference relationships', 'artificial societies', 'self interest', 'decision theory', 'group rationality', 'artificial intelligence', 'cognitive systems', 'decision theory', 'game theory']","['theory', 'individual', 'interests', 'game theory', 'preferences', 'artificial', 'model', 'rationality', 'group', 'individual interests', 'game', 'individual rationality', 'behavior', 'function preferences options', 'explain predict', 'function', 'formalization theory multiple', 'formalization theory', 'formalization', 'explain predict human', 'function preferences', 'von neumann morgenstern', 'explain', 'exclusive self', 'game theory based', 'essential permit accommodation', 'essential permit', 'essential', 'defined notion good', 'defined notion', 'defined', 'decision maker able', 'exclusive', 'games machines', 'game theory classical', 'games', 'individual rationality best', 'individual interests use', 'individual interests satisficing', 'inadequate model synthesis', 'inadequate model', 'inadequate', 'human behavior von', 'human behavior', 'human', 'group interests aggregations', 'group interests', 'group individual interests', 'group individual', 'good accommodate group', 'good accommodate', 'good', 'goes exclusive self', 'goes exclusive', 'goes', 'games machines play', 'decision', 'decision maker', 'construct artificial societies', 'cooperation essential permit', 'cooperation essential', 'artificial societies', 'artificial social systems', 'artificial social', 'alternative paradigm construct', 'alternative paradigm', 'alternative', 'aggregations individual interests', 'aggregations individual', 'aggregations', 'agent settings individual', 'agent settings', 'agent', 'adjust preferences function', 'adjust preferences', 'adjust', 'accommodation group interests', 'accommodation group', 'accommodation', 'accommodate group individual', 'accommodate group', 'accommodate', 'able adjust preferences', 'able adjust', 'artificial societies capable', 'based', 'based defined', 'classical mathematical', 'cooperation', 'construct artificial', 'construct', 'conditional preference relationships', 'conditional preference', 'conditional', 'complex behavior goes', 'complex behavior', 'complex', 'classical mathematical formalization', 'classical', 'based defined notion', 'capable complex behavior', 'capable complex', 'capable', 'best oneself standard', 'best oneself', 'best', 'behavior von neumann', 'behavior von', 'behavior goes exclusive', 'behavior goes', 'individual rationality inadequate', 'interests satisficing', 'interests aggregations', 'societies capable', 'social systems cooperation', 'social systems', 'social', 'settings individual rationality', 'settings individual', 'settings', 'self', 'satisficing game theory', 'satisficing game', 'satisficing', 'relationships decision maker', 'relationships decision', 'relationships', 'rationality inadequate model', 'rationality inadequate', 'rationality best oneself', 'rationality best', 'preferences options new', 'preferences options', 'preferences function preferences', 'preferences function', 'preference relationships decision', 'preference relationships', 'societies', 'societies capable complex', 'predict human behavior', 'standard', 'von', 'used explain predict', 'used explain', 'used', 'use conditional preference', 'use conditional', 'use', 'theory offered alternative', 'theory offered', 'theory multiple agent', 'theory multiple', 'theory classical mathematical', 'theory classical', 'theory based defined', 'theory based', 'systems cooperation essential', 'systems cooperation', 'systems', 'synthesis artificial social', 'synthesis artificial', 'synthesis', 'standard model used', 'standard model', 'preference', 'predict human', 'interests aggregations individual', 'neumann morgenstern', 'multiple agent settings', 'multiple agent', 'multiple', 'morgenstern game theory', 'morgenstern game', 'morgenstern', 'model used explain', 'model used', 'model synthesis artificial', 'model synthesis', 'mathematical formalization theory', 'mathematical formalization', 'mathematical', 'maker able adjust', 'maker able', 'maker', 'machines play individual', 'machines play', 'machines', 'interests use conditional', 'interests use', 'interests satisficing game', 'von neumann', 'neumann', 'neumann morgenstern game', 'predict', 'new', 'play individual rationality', 'play individual', 'play', 'permit accommodation group', 'permit accommodation', 'permit', 'paradigm construct artificial', 'paradigm construct', 'paradigm', 'options new theory', 'options new', 'options', 'oneself standard model', 'oneself standard', 'oneself', 'offered alternative paradigm', 'offered alternative', 'offered', 'notion good accommodate', 'notion good', 'notion', 'new theory offered', 'new theory', 'able']",LSA_keywords,0.0365296803652968,0.6153846153846154,0.06896551724137931,15,219
"['individual rationality', 'human behavior', 'game theory', 'multiple-agent', 'artificial \tsocial systems', 'cooperation', 'conditional preference relationships', 'artificial societies', 'self interest', 'decision theory', 'group rationality', 'artificial intelligence', 'cognitive systems', 'decision theory', 'game theory']","['theory', 'individual', 'group', 'game', 'model', 'rationality,', 'interests', 'artificial', 'accommodate', 'complex']",LDA_keywords,0.0,0.0,0.0,15,10
"['large scale systems', 'average-case identifiability', 'average-case \tcontrollability', 'enhanced process integration', 'process control', 'multivariable statistics', 'high dimension square processes', 'nonsquare \tprocesses', 'measured variables', 'manipulated variables', 'process \tidentification', 'Monte Carlo simulations', 'chemical engineering', 'chemical technology', 'controllability', 'higher order statistics', 'identification', 'large-scale systems', 'Monte Carlo methods', 'multivariable control \tsystems', 'process control', 'transfer functions']",[],Spacy_entities,0.0,0.0,0.0,22,0
