Ground_truth Keywords,Extracted Keywords,Method,Precision,Recall,F1-score,n_gt_keywords,n_extraced_leywords
"['CAD models', 'consider several important classes of singularities of NURBS parameterizations', 'derive additional conditions which guarantee the regularity of the test functions', 'discretized function space', 'discuss the regularity properties of the test functions', 'formulation of partial differential equations', 'Galerkin projection', 'IGA', 'isogeometric analysis', 'Isogeometric analysis', 'modification scheme', 'numerical methods', 'numerical simulation method', 'NURBS', 'NURBS-based representation', 'NURBS-based representation of CAD models', 'NURBS basis functions', 'NURBS objects', 'NURBS surfaces', 'NURBS volumes', 'parameterized', 'physical domain is parameterized', 'present a modification scheme', 'splitting', 'sweeping']","['complex', 'non-local phenomenon', 'geometrical considerations', 'continuum approaches', 'analytic model', 'surface diffusion', 'material-dependent quantity', 'fan angle', 'deposition flux', 'tilt angle', 'semi-empirical model', 'deposition', 'groove seeded substrate', 'columnar structures', 'as']",llama2_KeyBERT_one_shot,0.0,0.0,0.0,25,15
"['agglomerates', 'heptane', 'Nanoparticle Tracking Analysis', 'NTA', 'polydisperse solutions', 'size distribution analysis', 'soot agglomerates', 'soot-in-oil aggregates', 'Soot nanoparticles', 'TEM', 'Transmission Electron Microscoscopy']",[],llama2_KeyBERT_zero_shot,0.0,0.0,0.0,11,0
"['agglomerates', 'heptane', 'Nanoparticle Tracking Analysis', 'NTA', 'polydisperse solutions', 'size distribution analysis', 'soot agglomerates', 'soot-in-oil aggregates', 'Soot nanoparticles', 'TEM', 'Transmission Electron Microscoscopy']","['defect migration', 'recombination rates', 'residual defects', 'cascade event', 'vacancy-interstitial pairs', 'channelling events', 'energetic atoms']",llama2_KeyBERT_one_shot,0.0,0.0,0.0,11,7
"['AD', 'adsorbed species', 'AD transition', 'Auger de-excitation', 'cetep code', 'crystal code', 'density functional theory', 'density of states', 'DFT', 'DOS', 'Hartree–Fock method', 'MIES', 'MIES spectra', 'surface defects', 'surface oxygen ions']",[],llama2_KeyBERT_zero_shot,0.0,0.0,0.0,15,0
"['AD', 'adsorbed species', 'AD transition', 'Auger de-excitation', 'cetep code', 'crystal code', 'density functional theory', 'density of states', 'DFT', 'DOS', 'Hartree–Fock method', 'MIES', 'MIES spectra', 'surface defects', 'surface oxygen ions']","['plane-wave pseudopotential DFT', 'castep', 'pbe-gga', 'vanderbilt-type ultrasoft pseudopotentials', 'plane wave basis set', 'monkhorst-pack scheme', 'spin polarization', 'ferromagnetism', 'lattice constants', 'alloying', 'covalent radius', 'lattice constant', 'experimental values', 'al/ti ratio']",llama2_KeyBERT_one_shot,0.0,0.0,0.0,15,14
"['applied the asymptotic conditions to derive the Schwarzschild metric in the expanding universe', 'asymptotic conditions to derive the Schwarzschild metric', 'black hole', 'charged black holes', 'deduce the metric for a Reissner–Nordström black hole in the expanding universe', ""extend the McVittie's solution into charged black holes"", 'follow the same procedure to derive the metric', ""McVittie's solution"", 'Reissner–Nordström black hole', 'Reissner–Nordström black holes in Friedman–Robertson–Walker universe', 'rewrite the metric from the cosmic coordinates system to the Schwarzschild coordinates system', 'solving the full Einstein equations', 'study the influences of the evolution of the universe on the size of the black hole', 'study the motion of the planet']",[],llama2_KeyBERT_zero_shot,0.0,0.0,0.0,14,0
"['applied the asymptotic conditions to derive the Schwarzschild metric in the expanding universe', 'asymptotic conditions to derive the Schwarzschild metric', 'black hole', 'charged black holes', 'deduce the metric for a Reissner–Nordström black hole in the expanding universe', ""extend the McVittie's solution into charged black holes"", 'follow the same procedure to derive the metric', ""McVittie's solution"", 'Reissner–Nordström black hole', 'Reissner–Nordström black holes in Friedman–Robertson–Walker universe', 'rewrite the metric from the cosmic coordinates system to the Schwarzschild coordinates system', 'solving the full Einstein equations', 'study the influences of the evolution of the universe on the size of the black hole', 'study the motion of the planet']","['equilibrium model', 'long-run impact', 'transmission line expansion', 'regulator', 'investment', 'generation capacity', 'liberalized electricity markets', 'investment decisions', 'expectation', 'energy-only market', 'cost-based redispatch', 'multilevel market model', 'integrated planner problem', 'network tariffs', 'investment decisions']",llama2_KeyBERT_one_shot,0.0,0.0,0.0,14,15
"['block', 'build a model of the smallest thicknesses', 'equally sized blocks', 'EVA', 'Extreme value analysis', 'generalized extreme value distribution', 'GEVD', 'inspection data', 'model of the smallest thicknesses', 'model which takes into account the variations of the smallest thickness measurements', 'partitioning the inspection data', 'sample']",[],llama2_KeyBERT_zero_shot,0.0,0.0,0.0,12,0
"['block', 'build a model of the smallest thicknesses', 'equally sized blocks', 'EVA', 'Extreme value analysis', 'generalized extreme value distribution', 'GEVD', 'inspection data', 'model of the smallest thicknesses', 'model which takes into account the variations of the smallest thickness measurements', 'partitioning the inspection data', 'sample']","['format', 'variational format', 'time-derivative', 'geomaterials', 'dynamics', 'hamiltonian description', 'time-intervals', 'time step']",llama2_KeyBERT_one_shot,0.0,0.0,0.0,12,8
"['MANET', 'MANET protocols', 'mobile ad hoc network', 'MWSN', 'MWSN routing', 'MWSN routing protocols', 'MWSNs', 'route data', 'routing in a MWSN', 'routing protocols', 'sensors', 'WSN', 'WSNs']","['Nuclear densities', 'oxide-ion diffusion', 'curved pathway', 'straight pathway', 'cation–anion', 'distance']",llama2_KeyBERT_zero_shot,0.0,0.0,0.0,13,6
"['MANET', 'MANET protocols', 'mobile ad hoc network', 'MWSN', 'MWSN routing', 'MWSN routing protocols', 'MWSNs', 'route data', 'routing in a MWSN', 'routing protocols', 'sensors', 'WSN', 'WSNs']","['nuclear densities', 'tetrahedral volume', 'bulges', 'nuclear densities', 'oxide-ion diffusion', 'curved pathway', 'straight pathway', 'ta and re cations']",llama2_KeyBERT_one_shot,0.0,0.0,0.0,13,8
"['axial crushing behaviour', 'brittle collapse', 'carbon fibre reinforced plastic', 'carbon fibre reinforced plastic (CFRP) tubes', 'CFRP', 'composite materials', 'composites', 'crashworthiness characteristics', 'crashworthiness parameters', 'Crashworthiness parameters', 'crushing behaviour', 'delamination', 'fibre breakage', 'fibreglass tubes', 'fibre reinforced composite material', 'fibre-reinforced tubes', 'fibre/resin composites', 'fracture surface energy', 'Implementation of composite materials', 'metal', 'metals', 'micro-cracking development', 'passenger safety', 'plastic deformation', 'prevent the massive damage', 'protect the passenger', 'PVC tubes', 'structural efficiency', 'transportation industries', 'tubular composites failure', 'tubular failure modes']",[],llama2_KeyBERT_zero_shot,0.0,0.0,0.0,31,0
"['axial crushing behaviour', 'brittle collapse', 'carbon fibre reinforced plastic', 'carbon fibre reinforced plastic (CFRP) tubes', 'CFRP', 'composite materials', 'composites', 'crashworthiness characteristics', 'crashworthiness parameters', 'Crashworthiness parameters', 'crushing behaviour', 'delamination', 'fibre breakage', 'fibreglass tubes', 'fibre reinforced composite material', 'fibre-reinforced tubes', 'fibre/resin composites', 'fracture surface energy', 'Implementation of composite materials', 'metal', 'metals', 'micro-cracking development', 'passenger safety', 'plastic deformation', 'prevent the massive damage', 'protect the passenger', 'PVC tubes', 'structural efficiency', 'transportation industries', 'tubular composites failure', 'tubular failure modes']",[],llama2_KeyBERT_one_shot,0.0,0.0,0.0,31,0
"['beta-beams', 'beta-beam source', 'electron', 'electron–neutrino scattering', 'electron recoils', 'Helium-6 ions', 'neutrino', 'neutrino fluxes', 'neutrino magnetic moment', 'neutrinos', 'reactor case', 'static tritium source']",[],llama2_KeyBERT_zero_shot,0.0,0.0,0.0,12,0
"['beta-beams', 'beta-beam source', 'electron', 'electron–neutrino scattering', 'electron recoils', 'Helium-6 ions', 'neutrino', 'neutrino fluxes', 'neutrino magnetic moment', 'neutrinos', 'reactor case', 'static tritium source']","['logic reasoning questions', 'algorithms', 'semantic networks', 'question generation', 'job interview', 'civil service exam', 'mobile platforms']",llama2_KeyBERT_one_shot,0.0,0.0,0.0,12,7
"['charged lepton', 'confront those six-zero textures of lepton mass matrices', 'current data', 'Dirac neutrino mass matrices', 'examine the predictions of these lepton mass matrices', 'experimental data', 'Fukugita–Tanimoto–Yanagida hypothesis', 'global analysis', 'isomeric lepton mass matrices', 'lepton flavor mixing angles', 'lepton mass matrices', 'neutrino', 'neutrino mass-squared differences', 'reveal their isomeric features', 'seesaw mechanism', 'solar, atmospheric, reactor (KamLAND and CHOOZ [10]) and accelerator (K2K) neutrino data']",[],llama2_KeyBERT_zero_shot,0.0,0.0,0.0,16,0
"['charged lepton', 'confront those six-zero textures of lepton mass matrices', 'current data', 'Dirac neutrino mass matrices', 'examine the predictions of these lepton mass matrices', 'experimental data', 'Fukugita–Tanimoto–Yanagida hypothesis', 'global analysis', 'isomeric lepton mass matrices', 'lepton flavor mixing angles', 'lepton mass matrices', 'neutrino', 'neutrino mass-squared differences', 'reveal their isomeric features', 'seesaw mechanism', 'solar, atmospheric, reactor (KamLAND and CHOOZ [10]) and accelerator (K2K) neutrino data']","['metric', 'monitoring performance', 'buffer values', 'process simulation', 'interaction', 'time', 'condition', 'double clicks']",llama2_KeyBERT_one_shot,0.0,0.0,0.0,16,8
"['AA5083', 'AA-5356/B4C nanocomposites powder', 'alloy', 'Al–Mg–Si', 'aluminum alloy powders', 'bulk nanocomposite', 'combination of cryomilling and SPS of AA-5356/B4C nanocomposites powder', 'consolidation', 'cryomilled Al 5083 powder', 'cryomilling', 'investigated the effect of processing of cryomilled Al 5083 powder', 'investigated the effect of SPS on mechanically milled AA6061 (Al–Mg–Si) micro-alloy powder', 'mechanically milled AA6061', 'mechanically milled AA6061 (Al–Mg–Si) micro-alloy powder', 'milled nanocrystalline powders', 'nanoindentation', 'nanostructure of aluminum alloy powders', 'processing of cryomilled Al 5083 powder', 'retain the nanostructure of aluminum alloy powders during consolidation', 'SPS', 'unmilled and milled powders', 'X-ray Diffraction', 'X-ray Diffraction (XRD) grain size calculations', 'XRD']",[],llama2_KeyBERT_zero_shot,0.0,0.0,0.0,24,0
"['AA5083', 'AA-5356/B4C nanocomposites powder', 'alloy', 'Al–Mg–Si', 'aluminum alloy powders', 'bulk nanocomposite', 'combination of cryomilling and SPS of AA-5356/B4C nanocomposites powder', 'consolidation', 'cryomilled Al 5083 powder', 'cryomilling', 'investigated the effect of processing of cryomilled Al 5083 powder', 'investigated the effect of SPS on mechanically milled AA6061 (Al–Mg–Si) micro-alloy powder', 'mechanically milled AA6061', 'mechanically milled AA6061 (Al–Mg–Si) micro-alloy powder', 'milled nanocrystalline powders', 'nanoindentation', 'nanostructure of aluminum alloy powders', 'processing of cryomilled Al 5083 powder', 'retain the nanostructure of aluminum alloy powders during consolidation', 'SPS', 'unmilled and milled powders', 'X-ray Diffraction', 'X-ray Diffraction (XRD) grain size calculations', 'XRD']","['agent-based distributed framework', 'metaheuristics', 'local search', 'reinforcement learning', 'pattern matching', 'direct cooperation protocol', 'modular flexible framework', 'problem domains', 'permutation flow-shop scheduling', 'capacitated vehicle routing']",llama2_KeyBERT_one_shot,0.0,0.0,0.0,24,10
"['annotation of form and the reflection of its symbolic meaning', 'Design semantics', 'explanation of the deposited human cultural spirit', 'integration of human mode of existence and view on culture and art', 'natural and artificial forms', 'observe the surroundings', 'space environment design', 'to learn from nature', 'unity of art and science']",[],llama2_KeyBERT_zero_shot,0.0,0.0,0.0,9,0
"['annotation of form and the reflection of its symbolic meaning', 'Design semantics', 'explanation of the deposited human cultural spirit', 'integration of human mode of existence and view on culture and art', 'natural and artificial forms', 'observe the surroundings', 'space environment design', 'to learn from nature', 'unity of art and science']","['accuracy', 'simulations', 'liquid jet primary breakup', 'vof method', 'clsvof method']",llama2_KeyBERT_one_shot,0.0,0.0,0.0,9,5
"['algorithm', 'algorithms', 'calibration process', 'choice of algorithm', 'experimental data', 'GA', 'Genetic Algorithm', 'GPYRO', 'inverse modelling', 'kinetics parameters', 'mass loss rate', 'mathematical procedures', 'model calibration', 'multivariable curve fitting', 'optimization algorithms', 'optimization routine', 'optimization technique', 'parameters', 'potentiometers', 'pyrolysis behaviour', 'quantify the best set of parameters', 'SCE', 'Shuffled Complex Evolution', 'surface temperature [', 'synthetic data']",[],llama2_KeyBERT_zero_shot,0.0,0.0,0.0,25,0
"['algorithm', 'algorithms', 'calibration process', 'choice of algorithm', 'experimental data', 'GA', 'Genetic Algorithm', 'GPYRO', 'inverse modelling', 'kinetics parameters', 'mass loss rate', 'mathematical procedures', 'model calibration', 'multivariable curve fitting', 'optimization algorithms', 'optimization routine', 'optimization technique', 'parameters', 'potentiometers', 'pyrolysis behaviour', 'quantify the best set of parameters', 'SCE', 'Shuffled Complex Evolution', 'surface temperature [', 'synthetic data']","['temperature', 'force field', 'solvent model', 'potential energy', 'minima', 'cross-overs', 'harmonic approximation', 'crossover temperature', 'balance', 'entropy']",llama2_KeyBERT_one_shot,0.0,0.0,0.0,25,10
"['baryons', 'central heavy-ion reactions', 'charmed hadrons', 'charm-quark distributions', 'charm-quark reinteractions', 'charm reinteractions', 'coalescence approach', 'complete thermalization', 'complimentary probe', 'difference in the slope parameters', 'D-mesons', 'elliptic flow', 'elliptic flow pattern', 'evaluated transverse-momentum dependencies', 'hadronization', 'integrated yield', 'light-quark sector', 'pQCD c-quarks', 'pT-spectra', 'QGP', 'quark', 'single-electron decay spectra', 'spectra', 'transverse flow']",['850'],llama2_KeyBERT_zero_shot,0.0,0.0,0.0,24,1
"['baryons', 'central heavy-ion reactions', 'charmed hadrons', 'charm-quark distributions', 'charm-quark reinteractions', 'charm reinteractions', 'coalescence approach', 'complete thermalization', 'complimentary probe', 'difference in the slope parameters', 'D-mesons', 'elliptic flow', 'elliptic flow pattern', 'evaluated transverse-momentum dependencies', 'hadronization', 'integrated yield', 'light-quark sector', 'pQCD c-quarks', 'pT-spectra', 'QGP', 'quark', 'single-electron decay spectra', 'spectra', 'transverse flow']","['chemical kinetics', 'hydrogen recovery', 'industrial processes', 'catalysts', 'gasification process']",llama2_KeyBERT_one_shot,0.0,0.0,0.0,24,5
"['EAs', 'EMO', 'Evolutionary Algorithms', 'natural evolution', 'optimization problem', 'population based search procedures', 'reviews the work carried out for diversity and convergence issues in EMO', 'search mechanism', 'stochastic optimization methods']",[],llama2_KeyBERT_zero_shot,0.0,0.0,0.0,9,0
"['EAs', 'EMO', 'Evolutionary Algorithms', 'natural evolution', 'optimization problem', 'population based search procedures', 'reviews the work carried out for diversity and convergence issues in EMO', 'search mechanism', 'stochastic optimization methods']","['neutrino sector', 'z3 symmetry', 'majorana neutrinos', 'atmospheric neutrino mass splitting', 'solar neutrino mixing', 'charged lepton mass matrix', 'radiative corrections']",llama2_KeyBERT_one_shot,0.0,0.0,0.0,9,7
"['an apposite well-supported statistical model', 'BN', 'clustering', 'conjectures', 'CRG', 'evoking ideas of parsimony', 'identifying the disconnected components of the system', 'identify patterns among the data', 'idle process', 'MAP model', 'the effect of controls', 'the impact of various controls']",[],llama2_KeyBERT_zero_shot,0.0,0.0,0.0,12,0
"['an apposite well-supported statistical model', 'BN', 'clustering', 'conjectures', 'CRG', 'evoking ideas of parsimony', 'identifying the disconnected components of the system', 'identify patterns among the data', 'idle process', 'MAP model', 'the effect of controls', 'the impact of various controls']","['mesh redistribution', 'r-adaptivity', 'adaptive meshes', 'variational methods', 'optimal transport', 'sphere']",llama2_KeyBERT_one_shot,0.0,0.0,0.0,12,6
"['agricultural producing', 'agricultural products', 'agricultural products supply chain', 'coordination problem', 'coordination problem of agricultural products supply chain', 'fluctuations of yield', 'mathematical model', 'mathematical model is constructed', 'prices compensation strategy', 'production plan', 'profit allocation', 'stochastic yield', 'supply chain', 'two- echelon supply chain', 'yield']",[],llama2_KeyBERT_zero_shot,0.0,0.0,0.0,15,0
"['agricultural producing', 'agricultural products', 'agricultural products supply chain', 'coordination problem', 'coordination problem of agricultural products supply chain', 'fluctuations of yield', 'mathematical model', 'mathematical model is constructed', 'prices compensation strategy', 'production plan', 'profit allocation', 'stochastic yield', 'supply chain', 'two- echelon supply chain', 'yield']","['oxide thickness', 'calculated', 'weight gain', 'surface area', 'artificially', 'sem', 'images', 'samples', 'oxidation', 'length', 'surface profile', 'table', '1', 'original', 'oxide', 'thicknesses', 'modified', 'surface', 'profile', 'length', 'percentage', 'difference', 'variation']",llama2_KeyBERT_one_shot,0.0,0.0,0.0,15,23
"['defects when existing methods about access control and recommendation are deployed in KMS are analyzed', 'extended', 'hybrid recommendation approach', 'KM', 'KMS', 'Knowledge Management', 'Knowledge Management System', 'RBAC', 'real-life system', 'Role-Based Access Contro', 'verify the proposed methodology']",[],llama2_KeyBERT_zero_shot,0.0,0.0,0.0,11,0
"['defects when existing methods about access control and recommendation are deployed in KMS are analyzed', 'extended', 'hybrid recommendation approach', 'KM', 'KMS', 'Knowledge Management', 'Knowledge Management System', 'RBAC', 'real-life system', 'Role-Based Access Contro', 'verify the proposed methodology']",[],llama2_KeyBERT_one_shot,0.0,0.0,0.0,11,0
"['3D-visualization', 'ammonoid mass occurrence', 'analyses and interpretation of the interior orientation', 'µ-CT', 'depositional interpretations', 'fossil-elements', 'fossil mass occurrence', 'fossil mass occurrences', 'investigating their interior orientation', 'investigation of fossil-orientation', 'macro-CT', 'nano-CT', 'ossil mass occurrences', 'other abundant organic elements', 'particles', 'planispirally coiled ammonoid shells', 'virtual methods', 'virtual reconstruction']","['conductive carbon black', 'layers', 'electromagnetic wave shielding', 'printed wiring boards', 'manufacture of conducting polymers (such as Teflon)', 'dip-coating process', 'meta-stable dispersion', 'non-aqueous Sic coating process', 'carbon black', 'licoo2-composite electrodes', '']",llama2_KeyBERT_zero_shot,0.0,0.0,0.0,18,11
"['3D-visualization', 'ammonoid mass occurrence', 'analyses and interpretation of the interior orientation', 'µ-CT', 'depositional interpretations', 'fossil-elements', 'fossil mass occurrence', 'fossil mass occurrences', 'investigating their interior orientation', 'investigation of fossil-orientation', 'macro-CT', 'nano-CT', 'ossil mass occurrences', 'other abundant organic elements', 'particles', 'planispirally coiled ammonoid shells', 'virtual methods', 'virtual reconstruction']","['coating', 'substrate', 'induced coagulation', 'particles', 'layers', 'electromagnetic wave shielding', 'printed wiring boards', 'conducting polymers', 'Teflon', 'dip-coating', 'meta-stable dispersion', 'non-aqueous', 'carbon black', 'licoo2-composite', 'electrodes', 'li-ion batteries', 'active battery material']",llama2_KeyBERT_one_shot,0.058823529411764705,0.05555555555555555,0.05714285714285714,18,17
"['controlling the avatar', 'educational platform', 'head-mounted display', 'immersive projection', 'increasing the immersiveness of 3D virtual world experience', 'integrating immersive virtual reality technologies into a three-dimensional virtual world', 'learning process', 'major types of learning scenarios', 'motion tracking', 'natural navigation', 'vAcademia', 'virtual reality technologies']","['Half metallic ferromagnets', 'dilute magnetic semiconductors', 'spintronic devices', 'Curie temperature', 'room temperature', 'large band gap materials', 'ZnSe', 'ZnTe', 'TiO2', 'Sno2']",llama2_KeyBERT_zero_shot,0.0,0.0,0.0,12,10
"['controlling the avatar', 'educational platform', 'head-mounted display', 'immersive projection', 'increasing the immersiveness of 3D virtual world experience', 'integrating immersive virtual reality technologies into a three-dimensional virtual world', 'learning process', 'major types of learning scenarios', 'motion tracking', 'natural navigation', 'vAcademia', 'virtual reality technologies']","['spintronic devices', 'half metallic ferromagnets', 'dilute magnetic semiconductors', 'spin degree of freedom', 'Curie temperature', 'room temperature', 'large band gap materials', 'ZnS', 'CDs', 'GaN', 'Zno', 'Znse', 'Tio2', 'Sno2']",llama2_KeyBERT_one_shot,0.0,0.0,0.0,12,14
"['analysis models', 'applying EIS and IEDP to one and the same La0.6Sr0.4CoO3−δ (LSC) thin film', 'appropriateness of analysis models', 'bulk samples', 'comparison of the data', 'EIS', 'electrical measurements', 'films', 'grain', 'IEDP', 'IEDP measurements', 'impedance spectroscopy', 'insulating substrates', 'La0.6Sr0.4CoO3−δ', 'LSC', 'LSC films', 'mixed conducting cathode materials', 'mixed conducting thin film electrodes', 'oxide films', 'oxygen', 'oxygen ion conductor', 'oxygen reduction kinetics', 'oxygen tracer experiments', 'Quantitative material parameters', 'resistive contributions of the oxygen reduction kinetics', 'thin film', 'YSZ', 'yttria stabilized zirconia']",[],llama2_KeyBERT_zero_shot,0.0,0.0,0.0,28,0
"['analysis models', 'applying EIS and IEDP to one and the same La0.6Sr0.4CoO3−δ (LSC) thin film', 'appropriateness of analysis models', 'bulk samples', 'comparison of the data', 'EIS', 'electrical measurements', 'films', 'grain', 'IEDP', 'IEDP measurements', 'impedance spectroscopy', 'insulating substrates', 'La0.6Sr0.4CoO3−δ', 'LSC', 'LSC films', 'mixed conducting cathode materials', 'mixed conducting thin film electrodes', 'oxide films', 'oxygen', 'oxygen ion conductor', 'oxygen reduction kinetics', 'oxygen tracer experiments', 'Quantitative material parameters', 'resistive contributions of the oxygen reduction kinetics', 'thin film', 'YSZ', 'yttria stabilized zirconia']","['probabilistic', 'routing', 'lane selection', 'simulation', 'toolkits', 'calibration', 'microsimulation', 'graphical microsimulation', 'scheme', 'benefits', 'overcalibration', 'simulation brittleness']",llama2_KeyBERT_one_shot,0.0,0.0,0.0,28,12
"['CH3OH', 'Cosmic maser radio sources', 'emission mechanism', 'H2O', 'hydrogen line', 'light lasers', 'maser clusters', 'masers hydroxyl molecules', 'methanol masers', 'neutron star', 'Observations', 'OH', 'OH lines', 'optical lasers', 'radiation dilution coefficient', 'radio-masers']","['cc2', 'ccsd']",llama2_KeyBERT_zero_shot,0.0,0.0,0.0,16,2
"['CH3OH', 'Cosmic maser radio sources', 'emission mechanism', 'H2O', 'hydrogen line', 'light lasers', 'maser clusters', 'masers hydroxyl molecules', 'methanol masers', 'neutron star', 'Observations', 'OH', 'OH lines', 'optical lasers', 'radiation dilution coefficient', 'radio-masers']","['excited states', 'correlated response methods', 'transition moments', 'abelian symmetry']",llama2_KeyBERT_one_shot,0.0,0.0,0.0,16,4
"['efficient, iterative solvers', 'efficient, iterative solvers for linear problems with large, sparse matrices', 'large, sparse matrices', 'Liley model', 'mean-field models', 'membrane potentials', 'numerical bifurcation analysis', 'ODEs', 'Ordinary Differential Equations', 'Partial Differential Equations', 'PDE model', 'PDEs', 'PETSc', 'spatially extended dynamical systems', 'synaptic inputs']","['Temperature', 'vessel walls', 'hot helium injection', 'cooling system', 'plasma operation', 'reconditioning', 'oxygen', 'carbon co-deposits', 'divertor', 'main wall', 'remote parts', 'tritium', 'carbon elements', 'dust events', 'tungsten tiles']",llama2_KeyBERT_zero_shot,0.0,0.0,0.0,15,15
"['efficient, iterative solvers', 'efficient, iterative solvers for linear problems with large, sparse matrices', 'large, sparse matrices', 'Liley model', 'mean-field models', 'membrane potentials', 'numerical bifurcation analysis', 'ODEs', 'Ordinary Differential Equations', 'Partial Differential Equations', 'PDE model', 'PDEs', 'PETSc', 'spatially extended dynamical systems', 'synaptic inputs']","['temperature', 'heat', 'helium', 'cooling', 'plasma', 'device', 'design', 'carbon', 'deposits', 'tungsten', 'operation', 'maintenance', 'reconditioning', 'oxygen', 'homogeneous', 'distance', 'tubes', 'resilience', 'heat loads', 'diii-d', 'tcv', 'jt-60sa', 'kstar', 'wenderstein-7x', 'analysis', 'extrapolate', 'operation', 'unexpected', '']",llama2_KeyBERT_one_shot,0.0,0.0,0.0,15,29
"['1-norm', '2-norm', 'extend the accurate wave number coverage', 'Inequality', 'maximum deviation', 'maximum-norm', 'objective functions', 'optimized coefficients', 'p-norms', 'vast solution set', '||y||∞']","['Inspection data', 'minimum thickness', 'sample', 'model', 'variations', 'extreme value analysis (EVA)', 'generalized extreme value distribution (GEVD)']",llama2_KeyBERT_zero_shot,0.0,0.0,0.0,11,7
"['1-norm', '2-norm', 'extend the accurate wave number coverage', 'Inequality', 'maximum deviation', 'maximum-norm', 'objective functions', 'optimized coefficients', 'p-norms', 'vast solution set', '||y||∞']","['inspection data', 'minimum thickness', 'sample', 'model', 'variations', 'extreme value analysis', 'independent and identical distributions', 'generalized extreme value distribution (gevd)']",llama2_KeyBERT_one_shot,0.0,0.0,0.0,11,8
"['activation', 'activation monitor sets.', 'capsule', 'capsules', 'detector', 'determining the activation of each wire piece', 'fluence', 'fluence of each capsule', 'fluences', 'flux monitor', 'flux monitor set', 'metal wire pieces', 'molybdenum', 'monitor', 'monitor sets', 'wire piece']",[],llama2_KeyBERT_zero_shot,0.0,0.0,0.0,16,0
"['activation', 'activation monitor sets.', 'capsule', 'capsules', 'detector', 'determining the activation of each wire piece', 'fluence', 'fluence of each capsule', 'fluences', 'flux monitor', 'flux monitor set', 'metal wire pieces', 'molybdenum', 'monitor', 'monitor sets', 'wire piece']","['cellular uptake', 'in vitro characterization', 'bone marrow derived dendritic cells', 'FACS analysis', 'CD8α', 'CD11b', 'CD11c', 'mannan conjugates', 'phrodo red dye', 'lymphatics', 'histology']",llama2_KeyBERT_one_shot,0.0,0.0,0.0,16,11
"['carbon nanotubes', '“carpet” growth of carbon nanotubes (CNTs) from catalyst particles embedded in a substrate', '“catalytic gas flow CVD”', 'chemical vapor deposition', 'CNTs', 'CVD', 'CVD techniques', 'does not use pre-formed catalyst particles', 'fluidized bed', 'HiPco (high-pressure CO) process', 'metal catalyst particles', 'MWNTs', 'observed in arc discharge fullerene reactors', 'polymers', 'produced through a variety of synthesis techniques', 'SWNTs', 'synthesized in the liquid phase', 'the fullerene production method of laser ablation', 'the most effective, cheap, and scalable CVD techniques', 'the reaction of a gaseous carbon compound as feedstock', 'the reaction of a gaseous carbon feedstock to form the nanotubes on catalyst particles', 'this technique']",[],llama2_KeyBERT_zero_shot,0.0,0.0,0.0,22,0
"['carbon nanotubes', '“carpet” growth of carbon nanotubes (CNTs) from catalyst particles embedded in a substrate', '“catalytic gas flow CVD”', 'chemical vapor deposition', 'CNTs', 'CVD', 'CVD techniques', 'does not use pre-formed catalyst particles', 'fluidized bed', 'HiPco (high-pressure CO) process', 'metal catalyst particles', 'MWNTs', 'observed in arc discharge fullerene reactors', 'polymers', 'produced through a variety of synthesis techniques', 'SWNTs', 'synthesized in the liquid phase', 'the fullerene production method of laser ablation', 'the most effective, cheap, and scalable CVD techniques', 'the reaction of a gaseous carbon compound as feedstock', 'the reaction of a gaseous carbon feedstock to form the nanotubes on catalyst particles', 'this technique']","['computer-based climate simulations', 'efficient visualization', 'massive climate data', 'time-varying data mining', 'climate changes', 'window query', 'time-varying datasets', 'average', 'min', 'max value', 'time-varying data analysis', 'ultra-resolution display', 'experimental results', 'practical applications']",llama2_KeyBERT_one_shot,0.0,0.0,0.0,22,14
"['biochemical and mechanical conditions', 'composition quantities', 'continuum micromechanics representation', 'cortical bone', 'coupled approach', 'mathematical systems biology of bone', 'mechanical stimuli', 'mechanoregulatory feedback control', 'micromechanics formulation', 'micromechanics model', 'potentials and limitations of the presented approach', 'providing sufficient load-carrying capacity', 'recalibration of underlying parameters', 'scale elasticity and strains from the level of the extravascular bone matrix to that of cortical bone', 'systems biology approach', 'trabecular bone']",[],llama2_KeyBERT_zero_shot,0.0,0.0,0.0,16,0
"['biochemical and mechanical conditions', 'composition quantities', 'continuum micromechanics representation', 'cortical bone', 'coupled approach', 'mathematical systems biology of bone', 'mechanical stimuli', 'mechanoregulatory feedback control', 'micromechanics formulation', 'micromechanics model', 'potentials and limitations of the presented approach', 'providing sufficient load-carrying capacity', 'recalibration of underlying parameters', 'scale elasticity and strains from the level of the extravascular bone matrix to that of cortical bone', 'systems biology approach', 'trabecular bone']","['approach', 'modelling', 'three-dimensional problems', 'boundary', 'parametrisation', 'orthonormal basis', 'tangential', 'basis', 'univariate basis', 'scaled', 'momentum space', 'spherical polar coordinates']",llama2_KeyBERT_one_shot,0.0,0.0,0.0,16,12
